Frame,V,R,A,SNR_db
947,-12.0698736,16,30.73786867,29.1602017
947,-11.93271594,15.5,30,7.651228888
947,-11.79555829,16,30,2.606818399
947,-11.04119119,14,34.51810784,4.047880808
947,-10.62971822,13.5,36.07819997,15.79312657
947,-10.5611394,15.5,39.29648024,-1.840744004
947,-10.42398174,14,36.07819997,16.81889129
947,-9.875351124,14.5,39.29648024,16.37134894
947,-10.62971822,13.5,36.07819997,4.57669022
947,-10.42398174,13.5,35.29439468,8.854473753
947,-10.14966643,13,36.07819997,16.68946605
947,-9.875351124,12.5,38.47859513,6.239686749
947,-9.738193469,12.5,39.29648024,11.27486084
947,-9.46387816,13,40.12403459,16.33423049
947,-9.258141678,13,40.12403459,6.635318264
947,-8.915247542,13.5,42.67023387,16.80404639
947,-10.97261236,14,33.7489886,7.315872218
947,-10.62971822,13.5,35.29439468,8.810580154
947,-10.49256057,13.5,36.07819997,8.007947232
947,-10.14966643,13,40.12403459,-11.39502306
947,-10.01250878,13,40.96178855,-11.10216527
947,-9.738193469,12.5,39.29648024,17.89162807
947,-9.120984024,12,40.12403459,6.938293734
947,-8.846668715,11.5,41.8103149,0.603894576
947,-8.640932233,11.5,42.67023387,12.30961909
947,-8.435195751,11.5,42.67023387,20.74316122
947,-8.298038097,12,42.67023387,12.42204635
947,-8.092301615,12,44.427004,10.80366643
947,-11.38408532,13,4.460843698,10.86595935
947,-11.24692767,12.5,3.822553729,1.476363483
947,-11.04119119,12,7.662255661,5.874636962
947,-10.83545471,11.5,8.305109528,-5.25934938
947,-10.62971822,11,8.305109528,16.83429124
947,-10.49256057,11,8.305109528,10.94118615
947,-11.24692767,12,4.460843698,8.269831278
947,-11.04119119,11,4.460843698,5.835547328
947,-10.69829705,10.5,8.949018065,7.813737913
947,-10.42398174,10,6.379370208,5.985398
947,-10.21824526,10,8.305109528,16.09796594
947,-11.04119119,11,5.739170477,15.34709529
947,-10.49256057,9.5,6.379370208,6.480953923
947,-10.28682409,9.5,7.662255661,-2.182619909
947,-9.738193469,9,8.949018065,16.6020461
947,-9.601035815,9.5,9.594068227,19.6532859
947,10.21824526,18,-32.98670708,15.20280735
947,10.42398174,17.5,-30,14.64853413
947,10.62971822,17,-27.81813928,14.77600838
947,10.76687588,19,-29.2675776,15.99394829
947,10.83545471,17,-27.10068535,3.600426025
947,10.97261236,18,-26.38779996,0.873390432
947,10.49256057,19,-30.73786867,-0.153729849
947,11.04119119,20.5,-27.81813928,23.54706592
947,10.90403353,19.5,-28.54036548,14.01139518
947,11.10977001,20.5,-27.10068535,9.949331085
947,11.17834884,19.5,-24.97496537,14.64909288
947,11.24692767,21,-25.67928862,17.18536054
947,11.45266415,20.5,-22.19610086,18.87110906
947,12.65738355,150.0480154,-1.698365175,19.05619522
947,12.65738355,152.0486556,-1.698365175,21.61056037
947,12.65738355,154.0492958,-1.698365175,12.67636093
947,12.61418429,152.0486556,-1.878475835,28.97810706
947,12.61418429,154.0492958,-1.878475835,27.45811293
947,12.61418429,152.0486556,-1.878475835,22.70308282
947,12.61418429,154.0492958,-1.878475835,28.25891566
947,12.61418429,156.049936,-1.878475835,22.19927761
947,13.34857173,110.0352113,-0.891818676,11.53745117
947,13.34857173,112.0358515,-0.891818676,14.70492518
947,13.43497025,112.0358515,-0.891818676,10.45784747
947,13.43497025,114.0364917,-0.891818676,11.11367171
947,13.43497025,112.0358515,-0.802502889,10.31375598
947,13.43497025,114.0364917,-0.802502889,17.729889
947,13.43497025,116.0371319,-0.802502889,14.60051103
947,13.91016213,132.0422535,-3.430259692,14.16466288
947,13.91016213,134.0428937,-3.430259692,17.75407715
947,13.91016213,136.0435339,-3.430259692,12.79018418
947,13.95336139,134.0428937,-3.430259692,13.70898559
947,13.95336139,136.0435339,-3.802679657,15.65384915
947,13.95336139,138.0441741,-3.709250956,10.37934824
947,13.95336139,138.0441741,-3.896335726,14.76663641
947,13.95336139,140.0448143,-3.709250956,17.31607846
947,13.99656065,136.0435339,-3.523047781,17.39532364
948,-14.42855326,156.049936,3.153070288,13.21143428
948,-14.42855326,158.0505762,3.153070288,19.90895563
948,-14.42855326,160.0512164,3.153070288,16.27164329
948,-14.47175252,156.049936,2.969192712,24.89474722
948,-14.47175252,158.0505762,2.969192712,23.75351809
948,-14.47175252,154.0492958,3.153070288,9.234291924
948,-14.47175252,156.049936,3.153070288,18.50848996
948,-14.47175252,158.0505762,3.153070288,16.74210232
948,-12.4845865,178.0569782,0.445616044,8.15668852
948,-12.4845865,180.0576184,0.534790795,17.19503496
948,-12.4845865,182.0582586,0.623993699,13.80555223
948,-12.52778576,178.0569782,0.356464735,16.00197085
948,-12.4845865,180.0576184,0.445616044,15.68190208
948,-12.4845865,176.056338,0.802502889,11.81785027
948,-12.4845865,178.0569782,0.802502889,17.03663397
948,-12.39818798,186.0595391,0.802502889,9.258752744
948,-12.39818798,188.0601793,0.713229483,11.98097707
948,-12.4845865,184.0588988,0.089104482,10.5480031
948,-12.4845865,186.0595391,0.267332166,6.434058653
948,-12.4845865,180.0576184,0.356464735,15.49259679
948,-12.4845865,182.0582586,0.089104482,13.54998493
948,-11.44780423,148.0473752,2.058993642,7.222320356
948,-11.44780423,150.0480154,2.149418304,10.21582851
948,-11.40460497,146.046735,1.968681243,12.10307251
948,-11.40460497,148.0473752,1.968681243,19.77093433
948,-11.40460497,150.0480154,1.968681243,15.45488232
948,-11.40460497,146.046735,1.968681243,23.70102355
948,-11.40460497,148.0473752,1.968681243,25.14370714
948,-11.24692767,12,4.460843698,8.269831278
948,-11.04119119,11,4.460843698,5.835547328
948,-10.69829705,10.5,8.949018065,7.813737913
948,-10.42398174,10,6.379370208,5.985398
948,-10.21824526,10,8.305109528,16.09796594
948,-11.04119119,11,5.739170477,15.34709529
948,-10.49256057,9.5,6.379370208,6.480953923
948,-10.28682409,9.5,7.662255661,-2.182619909
948,-9.738193469,9,8.949018065,16.6020461
948,-9.601035815,9.5,9.594068227,19.6532859
948,-11.10977001,11,5.739170477,19.0602035
948,-10.83545471,10,6.379370208,-4.240925334
948,-10.49256057,9.5,6.379370208,-0.050639149
948,-10.28682409,9.5,7.662255661,-4.001428295
948,-9.806772296,9,8.949018065,15.14797097
948,-9.601035815,9.5,9.594068227,19.13374062
948,-10.62971822,13.5,36.07819997,4.57669022
948,-10.42398174,13.5,35.29439468,8.854473753
948,-10.14966643,13,36.07819997,16.68946605
948,-9.875351124,12.5,38.47859513,6.239686749
948,-9.738193469,12.5,39.29648024,11.27486084
948,-9.46387816,13,40.12403459,16.33423049
948,-9.258141678,13,40.12403459,6.635318264
948,-8.915247542,13.5,42.67023387,16.80404639
948,-10.97261236,14,33.7489886,7.315872218
948,-10.62971822,13.5,35.29439468,8.810580154
948,-10.49256057,13.5,36.07819997,8.007947232
948,-10.14966643,13,40.12403459,-11.39502306
948,-10.01250878,13,40.96178855,-11.10216527
948,-9.738193469,12.5,39.29648024,17.89162807
948,-9.120984024,12,40.12403459,6.938293734
948,-8.846668715,11.5,41.8103149,0.603894576
948,-8.640932233,11.5,42.67023387,12.30961909
948,-8.435195751,11.5,42.67023387,20.74316122
948,-8.298038097,12,42.67023387,12.42204635
948,-8.092301615,12,44.427004,10.80366643
948,-10.21824526,12.5,36.86989765,4.622020513
948,-9.875351124,12.5,40.12403459,14.80376428
948,-9.120984024,12,44.427004,-8.09377619
948,-8.70951106,11.5,43.54221903,6.319649301
948,-8.22945927,11,43.54221903,4.713674746
948,-7.886565133,11,43.54221903,12.19240115
948,-7.47509217,11,46.23825731,13.06844498
948,-7.269355688,11,46.23825731,26.29469892
948,-6.926461552,11,47.16657193,-5.36945451
948,-6.72072507,11,48.11140308,4.453972378
948,10.49256057,19,-30.73786867,-0.153729849
948,11.04119119,20.5,-27.81813928,23.54706592
948,10.90403353,19.5,-28.54036548,14.01139518
948,11.10977001,20.5,-27.10068535,9.949331085
948,11.17834884,19.5,-24.97496537,14.64909288
948,11.24692767,21,-25.67928862,17.18536054
948,11.45266415,20.5,-22.19610086,18.87110906
948,10.83545471,19.5,-28.54036548,13.9032674
948,11.04119119,20.5,-27.10068535,10.16168663
948,11.10977001,19.5,-24.97496537,15.45875339
948,11.17834884,21,-25.67928862,17.81612715
948,11.45266415,20.5,-22.19610086,18.66441694
948,12.61418429,152.0486556,-1.878475835,28.97810706
948,12.61418429,154.0492958,-1.878475835,27.45811293
948,12.61418429,152.0486556,-1.878475835,22.70308282
948,12.61418429,154.0492958,-1.878475835,28.25891566
948,12.61418429,156.049936,-1.878475835,22.19927761
948,12.57098503,154.0492958,-1.788372201,25.44802555
948,12.57098503,156.049936,-1.788372201,27.31457128
948,13.43497025,112.0358515,-0.891818676,10.45784747
948,13.43497025,114.0364917,-0.891818676,11.11367171
948,13.43497025,112.0358515,-0.802502889,10.31375598
948,13.43497025,114.0364917,-0.802502889,17.729889
948,13.43497025,116.0371319,-0.802502889,14.60051103
948,13.34857173,114.0364917,-0.802502889,11.50349027
948,13.34857173,116.0371319,-0.891818676,15.52575289
948,13.34857173,118.0377721,-0.981181624,8.486776291
948,13.95336139,134.0428937,-3.430259692,13.70898559
948,13.95336139,136.0435339,-3.802679657,15.65384915
948,13.95336139,138.0441741,-3.709250956,10.37934824
948,13.95336139,138.0441741,-3.896335726,14.76663641
948,13.95336139,140.0448143,-3.709250956,17.31607846
948,13.99656065,136.0435339,-3.523047781,17.39532364
948,13.95336139,136.0435339,-3.245277395,15.58723347
948,13.95336139,138.0441741,-3.245277395,20.54995172
948,13.95336139,140.0448143,-3.153070288,14.81862774
949,-14.47175252,156.049936,2.969192712,24.89474722
949,-14.47175252,158.0505762,2.969192712,23.75351809
949,-14.47175252,154.0492958,3.153070288,9.234291924
949,-14.47175252,156.049936,3.153070288,18.50848996
949,-14.47175252,158.0505762,3.153070288,16.74210232
949,-14.51495178,152.0486556,2.969192712,13.10664267
949,-14.51495178,154.0492958,2.969192712,18.56152676
949,-14.51495178,156.049936,2.969192712,12.99123907
949,-12.4845865,184.0588988,0.089104482,10.5480031
949,-12.4845865,186.0595391,0.267332166,6.434058653
949,-12.4845865,180.0576184,0.356464735,15.49259679
949,-12.4845865,182.0582586,0.089104482,13.54998493
949,-12.44138724,176.056338,0.356464735,20.39164796
949,-12.44138724,178.0569782,0.267332166,18.19410503
949,-12.44138724,180.0576184,0.356464735,15.88789098
949,-11.40460497,146.046735,1.968681243,12.10307251
949,-11.40460497,148.0473752,1.968681243,19.77093433
949,-11.40460497,150.0480154,1.968681243,15.45488232
949,-11.40460497,146.046735,1.968681243,23.70102355
949,-11.40460497,148.0473752,1.968681243,25.14370714
949,-11.44780423,146.046735,2.149418304,15.49790726
949,-11.44780423,148.0473752,2.149418304,12.09700026
949,-11.40460497,144.0460948,2.149418304,7.848469577
949,-11.04119119,11,5.739170477,15.34709529
949,-10.49256057,9.5,6.379370208,6.480953923
949,-10.28682409,9.5,7.662255661,-2.182619909
949,-9.738193469,9,8.949018065,16.6020461
949,-9.601035815,9.5,9.594068227,19.6532859
949,-11.10977001,11,5.739170477,19.0602035
949,-10.83545471,10,6.379370208,-4.240925334
949,-10.49256057,9.5,6.379370208,-0.050639149
949,-10.28682409,9.5,7.662255661,-4.001428295
949,-9.806772296,9,8.949018065,15.14797097
949,-9.601035815,9.5,9.594068227,19.13374062
949,-10.5611394,9.5,5.739170477,10.81617482
949,-10.42398174,9,10.24034832,12.7672421
949,-10.28682409,8.5,11.53695903,11.96915156
949,-10.01250878,8.5,11.53695903,12.12769441
949,-9.738193469,8,6.379370208,0.473481434
949,-9.326720506,8,11.53695903,17.53715493
949,-9.120984024,7.5,12.83958841,-0.24395967
949,-8.778089888,7.5,7.662255661,-1.977726763
949,-8.572353406,7.5,7.662255661,-3.668061014
949,-8.503774579,7,8.305109528,-3.595812546
949,-8.160880442,7,10.88794813,23.33380844
949,-7.680828652,8,18.12620396,15.8574512
949,-10.97261236,14,33.7489886,7.315872218
949,-10.62971822,13.5,35.29439468,8.810580154
949,-10.49256057,13.5,36.07819997,8.007947232
949,-10.14966643,13,40.12403459,-11.39502306
949,-10.01250878,13,40.96178855,-11.10216527
949,-9.738193469,12.5,39.29648024,17.89162807
949,-9.120984024,12,40.12403459,6.938293734
949,-8.846668715,11.5,41.8103149,0.603894576
949,-8.640932233,11.5,42.67023387,12.30961909
949,-8.435195751,11.5,42.67023387,20.74316122
949,-8.298038097,12,42.67023387,12.42204635
949,-8.092301615,12,44.427004,10.80366643
949,-10.21824526,12.5,36.86989765,4.622020513
949,-9.875351124,12.5,40.12403459,14.80376428
949,-9.120984024,12,44.427004,-8.09377619
949,-8.70951106,11.5,43.54221903,6.319649301
949,-8.22945927,11,43.54221903,4.713674746
949,-7.886565133,11,43.54221903,12.19240115
949,-7.47509217,11,46.23825731,13.06844498
949,-7.269355688,11,46.23825731,26.29469892
949,-6.926461552,11,47.16657193,-5.36945451
949,-6.72072507,11,48.11140308,4.453972378
949,-9.601035815,12,40.12403459,1.336469151
949,-9.395299333,12,39.29648024,8.110664667
949,-9.189562851,12,40.12403459,10.42172254
949,-9.052405197,11.5,41.8103149,1.362700577
949,-8.846668715,11.5,41.8103149,1.795717501
949,-8.640932233,11.5,42.67023387,8.483735769
949,-8.435195751,11.5,42.67023387,-0.072276975
949,-8.298038097,11.5,42.67023387,1.916778326
949,-7.749407479,11,48.11140308,-12.83920527
949,-7.269355688,11,48.11140308,-0.590835848
949,-7.200776861,10.5,48.11140308,0.222437199
949,-6.857882725,10.5,46.23825731,1.860823081
949,-6.446409761,10.5,46.23825731,7.28863534
949,-6.172094452,10,49.07393669,14.09239016
949,-6.034936798,10,50.05549481,13.49108786
949,-5.897779143,10,50.05549481,21.06803523
949,-5.760621489,10,50.05549481,14.27104219
949,-5.623463834,10,50.05549481,10.04906398
949,-5.417727353,10,50.05549481,-0.772123284
949,-5.280569698,10.5,50.05549481,4.137613833
949,-4.937675562,10.5,52.08179734,6.675020964
949,-6.377830934,12.5,54.20463246,-1.273931026
949,-6.309252107,12,54.20463246,0.46614559
949,10.90403353,19.5,-28.54036548,14.01139518
949,11.10977001,20.5,-27.10068535,9.949331085
949,11.17834884,19.5,-24.97496537,14.64909288
949,11.24692767,21,-25.67928862,17.18536054
949,11.45266415,20.5,-22.19610086,18.87110906
949,10.83545471,19.5,-28.54036548,13.9032674
949,11.04119119,20.5,-27.10068535,10.16168663
949,11.10977001,19.5,-24.97496537,15.45875339
949,11.17834884,21,-25.67928862,17.81612715
949,11.45266415,20.5,-22.19610086,18.66441694
949,11.3155065,22.5,-25.67928862,17.75380703
949,11.52124298,22,-22.19610086,6.000191969
949,11.5898218,23.5,-23.57817848,10.28356733
949,11.79555829,22.5,-20.14788629,4.47501097
949,12.61418429,152.0486556,-1.878475835,22.70308282
949,12.61418429,154.0492958,-1.878475835,28.25891566
949,12.61418429,156.049936,-1.878475835,22.19927761
949,12.57098503,154.0492958,-1.788372201,25.44802555
949,12.57098503,156.049936,-1.788372201,27.31457128
949,12.61418429,156.049936,-1.60844964,25.78850088
949,12.61418429,158.0505762,-1.60844964,24.93668901
949,13.43497025,112.0358515,-0.802502889,10.31375598
949,13.43497025,114.0364917,-0.802502889,17.729889
949,13.43497025,116.0371319,-0.802502889,14.60051103
949,13.34857173,114.0364917,-0.802502889,11.50349027
949,13.34857173,116.0371319,-0.891818676,15.52575289
949,13.34857173,118.0377721,-0.981181624,8.486776291
949,13.34857173,116.0371319,-0.802502889,27.25191568
949,13.34857173,118.0377721,-0.802502889,27.07589215
949,13.95336139,138.0441741,-3.896335726,14.76663641
949,13.95336139,140.0448143,-3.709250956,17.31607846
949,13.99656065,136.0435339,-3.523047781,17.39532364
949,13.95336139,136.0435339,-3.245277395,15.58723347
949,13.95336139,138.0441741,-3.245277395,20.54995172
949,13.95336139,140.0448143,-3.153070288,14.81862774
949,13.99656065,138.0441741,-3.337671732,14.9832303
949,13.99656065,140.0448143,-3.337671732,19.43261846
949,13.99656065,142.0454545,-3.245277395,12.65521169
950,-14.47175252,154.0492958,3.153070288,9.234291924
950,-14.47175252,156.049936,3.153070288,18.50848996
950,-14.47175252,158.0505762,3.153070288,16.74210232
950,-14.51495178,152.0486556,2.969192712,13.10664267
950,-14.51495178,154.0492958,2.969192712,18.56152676
950,-14.51495178,156.049936,2.969192712,12.99123907
950,-14.51495178,150.0480154,3.337671732,8.223810567
950,-14.51495178,152.0486556,3.430259692,12.95014795
950,-14.51495178,154.0492958,3.523047781,8.806011161
950,-12.4845865,180.0576184,0.445616044,15.68190208
950,-12.4845865,176.056338,0.802502889,11.81785027
950,-12.4845865,178.0569782,0.802502889,17.03663397
950,-12.4845865,176.056338,0.713229483,17.77697358
950,-12.4845865,178.0569782,0.713229483,11.15587683
950,-11.40460497,146.046735,1.968681243,23.70102355
950,-11.40460497,148.0473752,1.968681243,25.14370714
950,-11.44780423,146.046735,2.149418304,15.49790726
950,-11.44780423,148.0473752,2.149418304,12.09700026
950,-11.40460497,144.0460948,2.149418304,7.848469577
950,-11.49100349,144.0460948,1.968681243,12.92006502
950,-11.44780423,146.046735,1.968681243,13.01941421
950,-11.10977001,11,5.739170477,19.0602035
950,-10.83545471,10,6.379370208,-4.240925334
950,-10.49256057,9.5,6.379370208,-0.050639149
950,-10.28682409,9.5,7.662255661,-4.001428295
950,-9.806772296,9,8.949018065,15.14797097
950,-9.601035815,9.5,9.594068227,19.13374062
950,-10.5611394,9.5,5.739170477,10.81617482
950,-10.42398174,9,10.24034832,12.7672421
950,-10.28682409,8.5,11.53695903,11.96915156
950,-10.01250878,8.5,11.53695903,12.12769441
950,-9.738193469,8,6.379370208,0.473481434
950,-9.326720506,8,11.53695903,17.53715493
950,-9.120984024,7.5,12.83958841,-0.24395967
950,-8.778089888,7.5,7.662255661,-1.977726763
950,-8.572353406,7.5,7.662255661,-3.668061014
950,-8.503774579,7,8.305109528,-3.595812546
950,-8.160880442,7,10.88794813,23.33380844
950,-7.680828652,8,18.12620396,15.8574512
950,-10.01250878,8.5,14.14900451,10.97997749
950,-9.738193469,7.5,11.53695903,13.40314151
950,-9.326720506,7.5,12.18747414,2.008630059
950,-9.052405197,7,6.379370208,20.53615891
950,-8.778089888,7,7.662255661,-7.455030434
950,-8.435195751,7,10.88794813,26.13961482
950,-7.955143961,7,10.88794813,-3.288735988
950,-7.886565133,6.5,11.53695903,-2.634312596
950,-7.680828652,6.5,10.88794813,4.645391428
950,-7.269355688,6.5,10.88794813,-0.51058608
950,-6.857882725,6.5,11.53695903,19.06842838
950,-6.583567416,6.5,15.46600995,17.41891386
950,-10.21824526,12.5,36.86989765,4.622020513
950,-9.875351124,12.5,40.12403459,14.80376428
950,-9.120984024,12,44.427004,-8.09377619
950,-8.70951106,11.5,43.54221903,6.319649301
950,-8.22945927,11,43.54221903,4.713674746
950,-7.886565133,11,43.54221903,12.19240115
950,-7.47509217,11,46.23825731,13.06844498
950,-7.269355688,11,46.23825731,26.29469892
950,-6.926461552,11,47.16657193,-5.36945451
950,-6.72072507,11,48.11140308,4.453972378
950,-9.601035815,12,40.12403459,1.336469151
950,-9.395299333,12,39.29648024,8.110664667
950,-9.189562851,12,40.12403459,10.42172254
950,-9.052405197,11.5,41.8103149,1.362700577
950,-8.846668715,11.5,41.8103149,1.795717501
950,-8.640932233,11.5,42.67023387,8.483735769
950,-8.435195751,11.5,42.67023387,-0.072276975
950,-8.298038097,11.5,42.67023387,1.916778326
950,-7.749407479,11,48.11140308,-12.83920527
950,-7.269355688,11,48.11140308,-0.590835848
950,-7.200776861,10.5,48.11140308,0.222437199
950,-6.857882725,10.5,46.23825731,1.860823081
950,-6.446409761,10.5,46.23825731,7.28863534
950,-6.172094452,10,49.07393669,14.09239016
950,-6.034936798,10,50.05549481,13.49108786
950,-5.897779143,10,50.05549481,21.06803523
950,-5.760621489,10,50.05549481,14.27104219
950,-5.623463834,10,50.05549481,10.04906398
950,-5.417727353,10,50.05549481,-0.772123284
950,-5.280569698,10.5,50.05549481,4.137613833
950,-4.937675562,10.5,52.08179734,6.675020964
950,-8.298038097,11.5,41.8103149,3.498361438
950,-8.023722788,11.5,43.54221903,11.69440384
950,-7.886565133,11,44.427004,2.281634847
950,-7.543670997,11,47.16657193,4.078559413
950,-7.337934515,11,46.23825731,-1.314937677
950,-7.200776861,11,46.23825731,0.478640864
950,-6.995040379,11,46.23825731,-3.681359355
950,-6.857882725,11,47.16657193,-2.849025664
950,-6.309252107,11,54.20463246,-5.018307903
950,-5.760621489,9.5,51.05755873,9.165228662
950,-5.417727353,10,52.08179734,17.0225873
950,-5.211990871,10,51.05755873,-4.84919154
950,-4.73193908,10.5,50.05549481,14.04281139
950,-4.320466117,9.5,53.13010235,21.68774016
950,-3.97757198,9.5,53.13010235,1.719382773
950,-3.634677844,9.5,54.20463246,15.6148397
950,10.83545471,19.5,-28.54036548,13.9032674
950,11.04119119,20.5,-27.10068535,10.16168663
950,11.10977001,19.5,-24.97496537,15.45875339
950,11.17834884,21,-25.67928862,17.81612715
950,11.45266415,20.5,-22.19610086,18.66441694
950,11.3155065,22.5,-25.67928862,17.75380703
950,11.52124298,22,-22.19610086,6.000191969
950,11.5898218,23.5,-23.57817848,10.28356733
950,11.79555829,22.5,-20.14788629,4.47501097
950,11.38408532,23.5,-24.27465219,15.70479861
950,11.72697946,22.5,-20.82749693,8.602103288
950,11.72697946,24,-21.51018827,15.83518637
950,12.57098503,154.0492958,-1.788372201,25.44802555
950,12.57098503,156.049936,-1.788372201,27.31457128
950,12.61418429,156.049936,-1.60844964,25.78850088
950,12.61418429,158.0505762,-1.60844964,24.93668901
950,12.52778576,158.0505762,-1.698365175,25.82655744
950,12.52778576,160.0512164,-1.788372201,20.46099529
950,13.95336139,136.0435339,-3.245277395,15.58723347
950,13.95336139,138.0441741,-3.245277395,20.54995172
950,13.95336139,140.0448143,-3.153070288,14.81862774
950,13.99656065,138.0441741,-3.337671732,14.9832303
950,13.99656065,140.0448143,-3.337671732,19.43261846
950,13.99656065,142.0454545,-3.245277395,12.65521169
950,13.95336139,140.0448143,-3.337671732,20.06119757
950,13.95336139,142.0454545,-3.523047781,18.07020315
951,-14.51495178,152.0486556,2.969192712,13.10664267
951,-14.51495178,154.0492958,2.969192712,18.56152676
951,-14.51495178,156.049936,2.969192712,12.99123907
951,-14.51495178,150.0480154,3.337671732,8.223810567
951,-14.51495178,152.0486556,3.430259692,12.95014795
951,-14.51495178,154.0492958,3.523047781,8.806011161
951,-14.51495178,150.0480154,2.969192712,11.22287331
951,-14.51495178,152.0486556,3.061044122,19.51615553
951,-14.51495178,154.0492958,3.061044122,16.01146056
951,-12.4845865,180.0576184,0.356464735,15.49259679
951,-12.4845865,182.0582586,0.089104482,13.54998493
951,-12.44138724,176.056338,0.356464735,20.39164796
951,-12.44138724,178.0569782,0.267332166,18.19410503
951,-12.44138724,180.0576184,0.356464735,15.88789098
951,-12.39818798,174.0556978,0.267332166,24.32651934
951,-12.39818798,176.056338,0.267332166,21.42966589
951,-12.39818798,178.0569782,0.267332166,15.99038028
951,-11.44780423,146.046735,2.149418304,15.49790726
951,-11.44780423,148.0473752,2.149418304,12.09700026
951,-11.40460497,144.0460948,2.149418304,7.848469577
951,-11.49100349,144.0460948,1.968681243,12.92006502
951,-11.44780423,146.046735,1.968681243,13.01941421
951,-11.40460497,142.0454545,2.058993642,13.83197258
951,-11.40460497,144.0460948,2.058993642,17.74962948
951,-11.40460497,146.046735,2.058993642,10.04766031
951,-10.5611394,9.5,5.739170477,10.81617482
951,-10.42398174,9,10.24034832,12.7672421
951,-10.28682409,8.5,11.53695903,11.96915156
951,-10.01250878,8.5,11.53695903,12.12769441
951,-9.738193469,8,6.379370208,0.473481434
951,-9.326720506,8,11.53695903,17.53715493
951,-9.120984024,7.5,12.83958841,-0.24395967
951,-8.778089888,7.5,7.662255661,-1.977726763
951,-8.572353406,7.5,7.662255661,-3.668061014
951,-8.503774579,7,8.305109528,-3.595812546
951,-8.160880442,7,10.88794813,23.33380844
951,-7.680828652,8,18.12620396,15.8574512
951,-10.01250878,8.5,14.14900451,10.97997749
951,-9.738193469,7.5,11.53695903,13.40314151
951,-9.326720506,7.5,12.18747414,2.008630059
951,-9.052405197,7,6.379370208,20.53615891
951,-8.778089888,7,7.662255661,-7.455030434
951,-8.435195751,7,10.88794813,26.13961482
951,-7.955143961,7,10.88794813,-3.288735988
951,-7.886565133,6.5,11.53695903,-2.634312596
951,-7.680828652,6.5,10.88794813,4.645391428
951,-7.269355688,6.5,10.88794813,-0.51058608
951,-6.857882725,6.5,11.53695903,19.06842838
951,-6.583567416,6.5,15.46600995,17.41891386
951,-8.846668715,7,14.80650691,7.04870067
951,-8.503774579,6.5,12.83958841,15.58796592
951,-7.886565133,6.5,11.53695903,11.18550004
951,-7.612249824,6,12.18747414,1.956726265
951,-7.406513343,6,9.594068227,5.016925432
951,-7.063619206,6,11.53695903,31.12308085
951,-6.514988588,6,12.18747414,-6.33705118
951,-6.377830934,6.5,22.19610086,1.325138548
951,-6.172094452,6,8.949018065,-1.225537002
951,-5.554885007,6,10.24034832,14.11456257
951,-5.349148525,6,11.53695903,7.224704494
951,-4.869096735,6,10.24034832,24.39880485
951,-4.663360253,6,10.88794813,14.51806112
951,-4.389044944,6.5,14.80650691,-4.422805726
951,-6.926461552,10,48.11140308,-10.29756584
951,-6.789303897,11.5,46.23825731,4.469632121
951,-6.652146243,11,47.16657193,-1.347524565
951,-6.446409761,10.5,46.23825731,-0.53233533
951,-6.309252107,10.5,47.16657193,4.937238993
951,-6.034936798,10.5,51.05755873,9.84144318
951,-5.897779143,10,52.08179734,11.29866629
951,-5.554885007,10,51.05755873,15.04165954
951,-5.280569698,10.5,50.05549481,-0.912039482
951,-5.074833216,10.5,51.05755873,1.546732594
951,-4.800517907,10,54.20463246,-6.962926672
951,-4.114729635,9.5,54.20463246,6.027974152
951,-3.703256671,9.5,54.20463246,8.773525389
951,-2.880310744,9.5,54.20463246,5.618464131
951,-2.74315309,9.5,53.13010235,12.34649656
951,-2.468837781,9.5,53.13010235,16.4750717
951,-2.194522472,9.5,54.20463246,7.669948023
951,0.274315309,5,-10.88794813,11.69390709
951,0.480051791,5,-14.14900451,7.473619674
951,0.891524754,5,-13.49339882,15.53205372
951,1.577313027,5,-10.24034832,-9.344000231
951,1.714470681,6,-29.2675776,-8.06000714
951,2.057364817,5.5,-28.54036548,30.0051645
951,2.880310744,5,-10.24034832,14.45605593
951,3.086047226,6,-24.27465219,4.784900101
951,3.360362535,6,-24.27465219,9.830397945
951,3.908993153,5.5,-18.12620396,15.75787722
951,4.389044944,5.5,-11.53695903,15.99709808
951,4.73193908,6,-24.97496537,9.587402722
951,4.869096735,5.5,-12.18747414,7.261356312
951,5.417727353,5.5,-12.83958841,10.16813726
951,5.554885007,6,-12.18747414,9.061108552
951,5.760621489,6,-12.18747414,8.256612366
951,11.3155065,22.5,-25.67928862,17.75380703
951,11.52124298,22,-22.19610086,6.000191969
951,11.5898218,23.5,-23.57817848,10.28356733
951,11.79555829,22.5,-20.14788629,4.47501097
951,11.38408532,23.5,-24.27465219,15.70479861
951,11.72697946,22.5,-20.82749693,8.602103288
951,11.72697946,24,-21.51018827,15.83518637
951,11.79555829,24,-20.14788629,11.43594233
951,11.86413711,26,-20.82749693,21.38231298
951,12.0698736,27,-16.79144711,6.447151027
951,12.61418429,156.049936,-1.60844964,25.78850088
951,12.61418429,158.0505762,-1.60844964,24.93668901
951,12.52778576,158.0505762,-1.698365175,25.82655744
951,12.52778576,160.0512164,-1.788372201,20.46099529
951,12.61418429,158.0505762,-1.698365175,31.26740215
951,12.61418429,160.0512164,-1.698365175,30.29260552
951,12.61418429,162.0518566,-1.698365175,12.52587585
951,13.34857173,114.0364917,-0.802502889,11.50349027
