帧号,车辆ID,速度(m/s),距离(m),角度(deg),Yaw(deg)
211,25,-14.181966379925996,69.42522950241165,7.240522322108884,-180.0
211,26,-12.761968534938966,98.36409106997552,3.059509200106526,-180.0
211,27,-13.868058868400365,129.47620014015652,0.774433194220644,-180.0
211,28,14.531770027239304,38.9785844359841,-7.740656594993418,-3.0517578125e-05
211,29,5.505524712475149,11.528417434956316,-49.375593813561416,-3.0517578125e-05
212,18,11.359114811111404,174.54097499368046,-1.7236538239458583,-3.0517578125e-05
212,20,11.49857415356055,176.98713622404725,-2.8337795215603863,-3.0517578125e-05
212,21,12.677199826114569,112.61965909313427,-2.671930460029694,-3.0517578125e-05
212,22,-12.42927096101007,10.485753771861097,9.60722645109244,-180.0
212,23,12.25288301825154,96.12429212530049,-5.222748690224714,-3.0517578125e-05
212,24,12.753357079813249,87.68213072602096,-1.1436112612440548,-3.0517578125e-05
212,25,-14.159873472269346,68.008887796015,7.392145739449356,-180.0
212,26,-12.82599905468791,97.08143978202423,3.099971023147772,-180.0
212,27,-13.858336218734363,128.09034197942253,0.7828126003014617,-180.0
212,28,14.561513194206016,40.43364505011653,-7.460483149752472,-3.0517578125e-05
212,29,6.873184263860922,12.149751710191742,-46.06928792411752,-3.0517578125e-05
213,18,11.417435026405656,175.68270363480934,-1.7124487764113792,-3.0517578125e-05
213,20,11.52814658101839,178.1399266804014,-2.815426564565027,-3.0517578125e-05
213,21,12.60316458836252,113.87993688390256,-2.642339845408875,-3.0517578125e-05
213,22,-11.403958411179724,9.294042561672644,10.853162554025491,-180.0
213,23,12.268558540260738,97.3510538427193,-5.156755196408963,-3.0517578125e-05
213,24,12.728740630097905,88.95496339522278,-1.1272455080320034,-3.0517578125e-05
213,25,-14.192879744506392,66.58921453915436,7.550654258835736,-180.0
213,26,-12.785878526914908,95.80279531972975,3.1413864227796573,-180.0
213,27,-13.877755426271758,126.70255361796178,0.7913873835415836,-180.0
213,28,14.544857682383183,41.88714469628484,-7.200205031950552,-3.0517578125e-05
213,29,8.04932840836054,12.898786876260296,-42.71549284828321,-3.0517578125e-05
214,18,11.408028939393864,176.82349488444686,-1.7013975139206583,-3.0517578125e-05
214,20,11.494998453863198,179.2894231070584,-2.797361332514525,-3.0517578125e-05
214,21,12.575021909534843,115.1374063928046,-2.6134614735335995,-3.0517578125e-05
214,22,-10.014852043302849,8.218243911156941,12.294750591343846,-180.0
214,23,12.334505303317291,98.58441841248154,-5.092068860592491,-3.0517578125e-05
214,24,12.685018446518283,90.22342588065268,-1.1113954195771567,-3.0517578125e-05
214,25,-14.138476798314292,65.1749524732905,7.71548625958447,-180.0
214,26,-12.867817788748608,94.5159397607344,3.1842008887643383,-180.0
214,27,-13.89210219615584,125.3133278867202,0.800161285114178,-180.0
214,28,14.685073696766796,43.35475384990485,-6.955243871991942,-3.0517578125e-05
214,29,8.959396501089776,13.74883635000296,-39.525196942357496,-3.0517578125e-05
215,18,11.39485874486059,177.96296732393466,-1.690500526855229,-3.0517578125e-05
215,20,11.47033768320845,180.43643208931476,-2.779564892503248,-3.0517578125e-05
215,21,12.632242884180592,116.40059740625873,-2.5850805599453577,-3.0517578125e-05
215,22,-7.991464780520977,7.313158965919839,13.844915277078943,-180.0
215,23,12.230605248561156,99.80738871940956,-5.029512426939341,-3.0517578125e-05
215,24,12.642988703723525,91.48768050091051,-1.0960353251566426,-3.0517578125e-05
215,25,-14.149506840836606,63.75956780866503,7.887838859614135,-180.0
215,26,-12.865923719359648,93.22928483580142,3.228192204158901,-180.0
215,27,-13.895268444550675,123.92377481994004,0.8091340595418819,-180.0
215,28,14.642461254931405,44.81818984105747,-6.72706886767646,-3.0517578125e-05
215,29,8.957733327997133,13.74883635000296,-39.525196942357496,-3.0517578125e-05
216,18,11.40935031559035,179.10391020621464,-1.6797284611889851,-3.0517578125e-05
216,20,11.478838422091162,181.58431940196257,-2.761980175289644,-3.0517578125e-05
216,21,12.675460335144706,117.6681156854196,-2.557215524899148,-3.0517578125e-05
216,22,-5.232389322242554,6.644887837645388,15.269547385904136,-180.0
216,23,12.263100010826207,101.03361075081266,-4.96831596594355,-3.0517578125e-05
216,24,12.73741105843748,92.76138083880484,-1.080983938813876,-3.0517578125e-05
216,25,-14.065900496580822,62.3525066249704,8.067009882314021,-180.0
216,26,-12.747998693179197,91.95441920092416,3.27299660868831,-180.0
216,27,-13.834913921784842,122.54026562787296,0.8182699961445027,-180.0
216,28,14.684699704802206,46.285926334287694,-6.512813221317033,-3.0517578125e-05
216,29,10.38537748388623,15.692468046509948,-33.88945509842439,-3.0517578125e-05
217,18,11.334502131381432,180.2373446774135,-1.669162378823014,-3.0517578125e-05
217,20,11.528332582327106,182.737136614583,-2.744542539721498,-3.0517578125e-05
217,21,12.676061919138178,118.9356893324708,-2.529943822693431,-3.0517578125e-05
217,22,-1.7461515215753731,6.290241691046886,16.1533237245837,-180.0
217,23,12.321190369930706,102.26565009836376,-4.908312719771529,-3.0517578125e-05
217,24,12.731839211464669,94.0345215017876,-1.0663467119702892,-3.0517578125e-05
217,25,-14.122882827520325,60.93972055963341,8.25531996367789,-180.0
217,26,-12.819199505674698,91.95441920092416,3.27299660868831,-180.0
217,27,-13.919492522461816,121.14829030296649,0.8276724435531128,-180.0
217,28,14.696301573949922,47.75487813702315,-6.311650064964169,-3.0517578125e-05
217,29,10.963720252561794,16.763232150261253,-31.464871751161688,-3.0517578125e-05
218,18,11.4295324870773,181.38029016035603,-1.658641409919568,-3.0517578125e-05
218,20,11.537481821303928,183.89086957901043,-2.727310197005955,-3.0517578125e-05
218,21,12.616262914798243,120.19728717961284,-2.5033723821864413,-3.0517578125e-05
218,23,12.25608072906863,103.49117628195312,-4.850049186590707,-3.0517578125e-05
218,24,12.660292747609338,95.30052157138824,-1.0521794462757934,-3.0517578125e-05
218,25,-14.125704340698093,59.52662182043591,8.452709679805224,-180.0
218,26,-12.743021933655776,89.398198268836,3.366689887094946,-180.0
218,27,-13.911379610224923,119.75713480054264,0.8372877585411821,-180.0
218,28,14.627813417832998,49.21705901875775,-6.123410049480467,-3.0517578125e-05
218,29,11.363972996133622,17.878671056839718,-29.30180848526997,-3.0517578125e-05
219,18,11.387870692067022,182.51907266816448,-1.6482898632315544,-3.0517578125e-05
219,20,11.47908726862148,185.03876175053853,-2.710378595068579,-3.0517578125e-05
219,21,12.580270877769244,121.45528172765154,-2.4774270040412945,-3.0517578125e-05
219,23,12.261603678272875,104.717262719706,-4.79312854735214,-3.0517578125e-05
219,24,12.687401038449364,96.56922949192425,-1.038354591927876,-3.0517578125e-05
219,25,-14.08828188686997,58.11721885702222,8.65925264696339,-180.0
219,26,-12.85238944949418,88.11288826266056,3.415857918051158,-180.0
219,27,-13.919439051785286,118.3651663290323,0.8471349343424649,-180.0
219,28,14.68329449272529,50.684838950721534,-5.945433624145228,-3.0517578125e-05
219,29,11.774105230329052,19.03861417069973,-27.360800885262893,-3.0517578125e-05
220,18,11.3277278929231,183.651839597345,-1.6381204103040503,-3.0517578125e-05
220,20,11.442659446656478,186.1830212522181,-2.693708597091845,-3.0517578125e-05
220,21,12.684122083179997,122.72366388884004,-2.4518064056677837,-3.0517578125e-05
220,23,12.306987064080232,105.94788950345966,-4.737326487417383,-3.0517578125e-05
220,24,12.638163790817078,97.83301192847355,-1.0249399461053046,-3.0517578125e-05
220,25,-14.09699863038719,56.70689731982697,8.876329405079211,-180.0
220,26,-12.85039407953589,86.82776342316693,3.4664768496282687,-180.0
220,27,-13.84661593570882,116.98048120221412,0.8571631214298235,-180.0
220,28,14.758449846224831,52.16016995159207,-5.77668868958379,-3.0517578125e-05
220,29,11.995880689946762,20.22384347007673,-25.63633804992377,-3.0517578125e-05
220,31,-13.825672593811865,200.16174771562925,2.5054631447935263,-180.0
221,18,11.441270668516877,184.7959616875893,-1.6279756223191095,-3.0517578125e-05
221,20,11.458249577661164,187.32883471259336,-2.677220250465754,-3.0517578125e-05
221,21,12.684583395381557,123.99209400363134,-2.426709517939754,-3.0517578125e-05
