Frame,gid,model,main_cluster,method,n_roi,n_cluster,n_selected,weight_sum,used_measurement,track_exists,fit_points,x_gt,y_gt,x_hat,y_hat,y_error,abs_y_error,ok
226,68,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.249999999799948,75.60888991654329,-3.0877841029638695,85.35565734295147,9.746767426408184,9.746767426408184,1
226,69,0,1.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-1.7500000002401042,112.9291064863472,-1.2753078464450267,112.70792188876064,-0.22118459758655717,0.22118459758655717,1
226,70,1,10.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.75000000085456,75.48127540769968,-8.569971263749075,75.1651412476059,-0.3161341600937817,0.3161341600937817,1
226,71,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.250000000642789,92.79335174253873,-4.878315235090472,94.5841324427424,1.790780700203669,1.790780700203669,1
226,72,0,2.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,-1.7499999993325295,127.31439848628568,-0.9371435382191038,127.25412265077759,-0.06027583550809368,0.06027583550809368,1
227,55,1,4.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,1.7499988512947038,101.61230647859645,1.6465237723101946,101.31306202735306,-0.29924445124339627,0.29924445124339627,1
227,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999055395543,153.04843295606952,5.425865467956463,153.44229370019343,0.3938607441239128,0.3938607441239128,1
227,57,0,9.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,8.74999865288071,197.65691251049515,8.526822077460505,197.92688955654413,0.26997704604897876,0.26997704604897876,1
227,58,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998852582246,180.9580649012611,8.488429585285708,181.75695490658916,0.7988900053280474,0.7988900053280474,1
227,59,2,5.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,5.249999055261965,137.34683378564142,5.071088178393061,136.7290385180632,-0.6177952675782308,0.6177952675782308,1
227,60,0,16.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.749998652469555,83.51453849417102,1.7826611946246214,83.7798851212805,0.26534662710948,0.26534662710948,1
227,61,1,14.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-1.7500000007301004,95.41292365694451,-2.19117079958486,95.27042043736935,-0.1425032195751612,0.1425032195751612,1
227,62,2,1.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-8.74999999958447,42.48138580681775,-8.074265418627725,42.30312328252046,-0.1782625242972884,0.1782625242972884,1
227,63,0,8.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998654608293,163.50660584711832,8.042875855660908,163.24727049061832,-0.25933535650000294,0.25933535650000294,1
227,64,1,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.249999999200784,58.452846370086974,-5.067037036907987,58.33003054242849,-0.12281582765848498,0.12281582765848498,1
227,65,2,6.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,5.249999057531033,120.05134739964949,5.151780772391071,120.18569345683602,0.13434605718653359,0.13434605718653359,1
227,66,0,15.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986538008647,69.37421104485378,1.9959265865265934,69.55076725315553,0.17655620830174712,0.17655620830174712,1
227,67,1,11.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.749999999879101,58.06800636169375,-8.26000000006469,57.99739757166134,-0.07060879003240927,0.07060879003240927,1
227,68,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.250000000236399,74.51121840533281,-3.0077482630990353,84.68007310260603,10.168854697273218,10.168854697273218,1
227,69,0,3.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-1.7499999999496423,112.09813568135093,-1.0521709617373602,111.9738404068874,-0.1242952744635204,0.1242952744635204,1
227,70,1,10.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.74999999928061,74.30735572474897,-8.519219218590656,74.11834363141566,-0.18901209333331792,0.18901209333331792,1
227,71,2,12.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.250000000324243,91.69084319667385,-6.047758433774767,91.66045394757148,-0.030389249102370286,0.030389249102370286,1
227,72,0,2.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-1.7499999995725233,126.47900650320986,-1.1719678217484724,126.45340129860634,-0.025605204603522225,0.025605204603522225,1
228,55,1,4.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,1.7499988505064759,102.43524344782917,1.6534283347359802,101.42045664876225,-1.0147867990669113,1.0147867990669113,1
228,56,2,9.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,5.2499990532963965,154.1492171880573,5.067771763347901,153.94399074877384,-0.2052264392834502,0.2052264392834502,1
228,57,0,11.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,8.74999865354267,199.03812288749705,8.450841012260124,199.25472903360753,0.2166061461104789,0.2166061461104789,1
228,58,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998847473776,182.33844357352274,8.480186159938672,183.2698421398365,0.9313985663137601,0.9313985663137601,1
228,59,2,8.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,5.24999905421542,138.45111233663513,5.061483200761778,138.79392864201054,0.34281630537540764,0.34281630537540764,1
228,60,0,6.0,prob_weighted_cv_fit,1,3,3,1.1781574279007483,1,1,20,1.749998653208687,84.34296867139122,1.788787000265598,85.39535841201487,1.0523897406236529,1.0523897406236529,1
228,61,1,16.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-1.7500000005373204,94.5869959226217,-2.1507307663850983,94.24981201119186,-0.3371839114298325,0.3371839114298325,1
228,62,2,1.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-8.750000000618604,41.30418548119545,-8.199358646630937,41.14491084265609,-0.1592746385393582,0.1592746385393582,1
228,63,0,10.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,8.749998651841626,164.8896013984787,7.96838359044002,165.1026590150806,0.21305761660190115,0.21305761660190115,1
228,64,1,14.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.250000000187341,57.34899505992239,-5.151472556674385,57.27873966086224,-0.07025539906014444,0.07025539906014444,1
228,65,2,7.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,5.249999054674093,121.14779815876359,5.28201828137891,121.69405192595451,0.5462537671909189,0.5462537671909189,1
228,66,0,5.0,prob_weighted_cv_fit,1,3,3,0.9669363057885367,1,1,20,1.7499986535273222,70.20245811701375,1.6799579441111632,70.81376763919764,0.6113095221838876,0.6113095221838876,1
228,67,1,12.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.749999999163306,56.89106544138612,-8.368888888836043,56.86312516214798,-0.027940279238137578,0.027940279238137578,1
228,68,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.249999999985887,73.40587196451867,-2.927712423234201,84.00448886226059,10.59861689774192,10.59861689774192,1
228,69,0,3.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-1.7499999993813193,111.27268861764524,-1.2285007787903064,110.48705295705315,-0.7856356605920922,0.7856356605920922,1
228,70,1,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.750000000008924,73.13581641872186,-8.211111110543523,73.10821823574622,-0.027598182975637542,0.027598182975637542,1
228,71,2,15.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.249999999734039,90.59767302968812,-6.136283734349156,90.2069137066203,-0.3907593230678259,0.3907593230678259,1
228,72,0,2.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-1.7500000000317453,125.65063357161827,-0.9160047267731546,125.3345111005537,-0.31612247106457403,0.31612247106457403,1
229,55,1,4.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,1.7499988512313371,103.26727474795287,1.6107395374002067,102.62855842650376,-0.6387163214491096,0.6387163214491096,1
229,56,2,7.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,5.2499990539739985,155.2565704359904,4.924510404941461,154.9330688427434,-0.3235015932469878,0.3235015932469878,1
229,57,0,9.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998652659167,200.41958493179675,8.243968061950655,200.14922892501136,-0.2703560067853914,0.2703560067853914,1
229,58,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998847507902,183.71817378224668,8.471942734591638,184.78272937308378,1.0645555908371023,1.0645555908371023,1
229,59,2,6.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,5.249999056408741,139.55733263295204,5.188352951577052,139.99513207455973,0.43779944160769446,0.43779944160769446,1
229,60,0,17.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986527132747,85.16849968189543,1.8642961921543435,85.76768304783188,0.5991833659364545,0.5991833659364545,1
229,61,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-1.7500000006642527,93.7581842764334,-2.166981116737084,93.24873605942471,-0.509448217008682,0.509448217008682,1
229,62,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-8.750000003117096,40.1299758927983,-8.112616746442871,39.99420861193897,-0.13576728085932643,0.13576728085932643,1
229,63,0,8.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,8.749998652175664,166.27555721102402,8.495779065895988,166.84269590542405,0.567138694400029,0.567138694400029,1
229,64,1,1.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-5.249999999703714,56.249782409755795,-5.241384130854803,56.179399822372346,-0.07038258738344894,0.07038258738344894,1
229,65,2,5.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,5.249999052665206,122.25110773868946,5.034861914476661,122.10588947051222,-0.14521826817723138,0.14521826817723138,1
229,66,0,16.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986537104721,71.03059837709881,1.555690257905205,71.88741860976808,0.8568202326692642,0.8568202326692642,1
229,67,1,11.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.749999999347276,55.717359388961086,-8.312222222112492,55.54831868130174,-0.16904070765934875,0.16904070765934875,1
229,68,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.25000000060109,72.30075464268715,-2.847676583369367,83.32890462191517,11.028149979228019,11.028149979228019,1
229,69,0,2.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-1.7500000004129834,110.4478442541676,-1.3318196400805071,109.22078981567051,-1.2270544384970918,1.2270544384970918,1
229,70,1,10.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.750000000565244,71.96107324540304,-8.561111110795597,71.85300810409484,-0.10806514130820233,0.10806514130820233,1
229,71,2,14.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.249999999724727,89.48892269520927,-6.160321051568307,88.97424656938063,-0.5146761258286432,0.5146761258286432,1
229,72,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-1.7500000006940746,124.82579301213708,-0.8508894008937364,124.36122640598117,-0.4645666061559126,0.4645666061559126,1
230,55,1,5.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,1.7499988504035118,104.09516318521328,1.6881425932078173,104.02147779397501,-0.07368539123827134,0.07368539123827134,1
230,56,2,6.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,5.2499990540386925,156.3556838649403,4.892136841232563,156.3724980054179,0.016814140477606543,0.016814140477606543,1
230,57,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998650901214,201.79633206496823,8.232691882463708,201.39721247986267,-0.39911958510555223,0.39911958510555223,1
230,58,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998849659939,185.09360870209431,8.463699309244602,186.29561660633112,1.2020079042368081,1.2020079042368081,1
230,59,2,8.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,5.249999054816632,140.66903835020352,5.428089370441889,141.19518238922984,0.5261440390263203,0.5261440390263203,1
230,60,0,16.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986536772767,85.99416801779606,1.944249828486111,86.34059385756834,0.34642583977228014,0.34642583977228014,1
230,61,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-1.7499999992889914,92.92671760187233,-2.1832314670890693,92.24766010765757,-0.67905749421476,0.67905749421476,1
230,62,2,1.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-8.749999998147885,38.95642241999809,-7.980314211110329,39.20348405579486,0.24706163579676854,0.24706163579676854,1
230,63,0,10.0,prob_weighted_cv_fit,1,5,5,1.8811791684123689,1,1,20,8.749998653839992,167.66048308298966,8.46147109869641,168.47221268254114,0.8117295995514837,0.8117295995514837,1
230,64,1,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.2499999997500115,55.14382538125572,-5.1683176409273965,55.26388152654704,0.12005614529131492,0.12005614529131492,1
230,65,2,7.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,5.249999056651135,123.35996784675625,5.0561706047100365,122.95207903142658,-0.40788881532967025,0.40788881532967025,1
230,66,0,15.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986538507322,71.85672447560631,1.4411784618565981,72.5219596420155,0.6652351664091896,0.6652351664091896,1
230,67,1,12.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.750000000171969,54.54293807831954,-8.519999999732661,54.39490979887239,-0.14802827944714636,0.14802827944714636,1
230,68,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.249999999587132,71.2067147225065,-2.7676407435045327,82.65332038156973,11.446605659063223,11.446605659063223,1
230,69,0,2.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-1.7500000005354082,109.62136720700236,-1.6907313973076015,107.40295263875805,-2.218414568244313,2.218414568244313,1
230,70,1,11.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.75000000010241,70.78648217856369,-8.266666666279411,70.67375754760508,-0.11272463095860985,0.11272463095860985,1
230,71,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.250000000220856,88.38447723430015,-6.312466679089052,87.77762776329507,-0.6068494710050771,0.6068494710050771,1
230,72,0,4.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-1.7499999997304174,123.99998732095041,-0.7504662093584429,123.36436032055803,-0.6356270003923754,0.6356270003923754,1
231,55,1,6.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,1.7499988498705712,104.92752820754885,1.7590890481768842,104.61226514857486,-0.3152630589739829,0.3152630589739829,1
231,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999055777044,157.45697178424865,4.825255080465746,157.28249537746186,-0.17447640678679477,0.17447640678679477,1
231,57,0,10.0,prob_weighted_cv_fit,1,5,5,1.8869215802253305,1,1,20,8.749998651784914,203.17760342031153,8.07743936926776,203.92064947503863,0.7430460547271025,0.7430460547271025,1
231,58,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.7499988495174,186.47241576940476,8.455455883897566,187.80850383957846,1.3360880701737017,1.3360880701737017,1
231,59,2,7.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,5.249999055875917,141.76815949719762,5.293079809369562,141.60126969274972,-0.1668898044478908,0.1668898044478908,1
231,60,0,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986524562554,86.8267333203184,1.9422222216006233,87.09762562579084,0.2708923054724437,0.2708923054724437,1
231,61,1,12.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-1.749999999697748,92.10390266513049,-2.0851653358178153,91.93884208668271,-0.165060578447779,0.165060578447779,1
231,62,2,1.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-8.750000003393955,37.77697906444609,-8.1881879011867,37.75983174164162,-0.017147322804468956,0.017147322804468956,1
231,63,0,9.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998652706095,169.04273863629254,8.271209669556981,169.78297020095394,0.7402315646613999,0.7402315646613999,1
231,64,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.249999999917797,54.03379424733423,-5.205171475361283,54.23943240286488,0.20563815553065012,0.20563815553065012,1
231,65,2,8.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,5.249999055388563,124.4623466453999,5.500740242080834,124.78479525005699,0.32244860465708314,0.32244860465708314,1
231,66,0,5.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,1.7499986535372563,72.68094322702092,1.257955256304463,73.29133496860109,0.6103917415801732,0.6103917415801732,1
231,67,1,11.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.749999999456465,53.37370094099148,-8.467777777466582,53.27949821724826,-0.0942027237432228,0.0942027237432228,1
231,68,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.250000000518327,70.10550270127027,-2.6876049036396985,81.97773614122428,11.872233439954016,11.872233439954016,1
231,69,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-1.7499999993850681,108.79643313493168,-1.8894533637342903,105.95213117785374,-2.8443019570779313,2.8443019570779313,1
231,70,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-8.74999999974385,69.60726722740472,-8.219444444106497,69.51611785396165,-0.0911493734430735,0.0911493734430735,1
231,71,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.250000000182539,87.28927669399401,-6.464612306609798,86.58100895720946,-0.7082677367845491,0.7082677367845491,1
231,72,0,4.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-1.750000001289108,123.17726014631526,-1.1796597450208282,123.52585147853236,0.34859133221709726,0.34859133221709726,1
232,55,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,1.749998851479029,105.7508238501056,1.7863240657728134,105.49540851045643,-0.2554153396491756,0.2554153396491756,1
232,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.24999905332931,158.56157833726954,4.758373319698929,158.19249274950582,-0.36908558776372047,0.36908558776372047,1
232,57,0,6.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998653338482,204.56445192164418,7.881598612509027,204.40685832583804,-0.15759359580613364,0.15759359580613364,1
232,58,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998850248346,187.8483389558421,8.44721245855053,189.32139107282575,1.473052116983638,1.473052116983638,1
232,59,2,4.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,5.249999055061099,142.87175901535178,5.541114123029967,142.88540797010887,0.013648954757087495,0.013648954757087495,1
232,60,0,15.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986524580564,87.64791556979966,1.9767407918807391,87.56192189185973,-0.08599367793993906,0.08599367793993906,1
232,61,1,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-1.7500000004351568,91.27107795728473,-2.010019747376653,91.17162981020084,-0.0994481470838906,0.0994481470838906,1
232,62,2,9.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.75000000167847,36.60092315130027,-8.566602545832303,36.190491702491954,-0.4104314488083176,0.4104314488083176,1
232,63,0,5.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,8.749998654507179,170.41947814798812,8.087766893257992,171.22206514200397,0.8025869940158543,0.8025869940158543,1
232,64,1,12.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.2500000003797584,52.93181976299023,-4.789082517445468,52.934574591675414,0.002754828685183952,0.002754828685183952,1
232,65,2,3.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,5.249999052696222,125.56077342440187,4.997496549384433,125.46007884811158,-0.10069457629029444,0.10069457629029444,1
232,66,0,14.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986535733005,73.50607797836207,1.4174583748161789,73.67266268246838,0.1665847041063131,0.1665847041063131,1
232,67,1,7.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.75000000001622,52.19227393903583,-8.388888888531723,51.965170250462165,-0.22710368857366348,0.22710368857366348,1
232,68,2,10.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.249999999730204,69.00146827497865,-6.118693645548842,68.51679892091698,-0.48466935406166556,0.48466935406166556,1
232,69,0,1.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-1.7500000013194565,107.97215343451909,-1.6700322602617934,106.93639777856322,-1.0357556559558674,1.0357556559558674,1
232,70,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-8.750000000587697,68.43412574997205,-8.172222221933584,68.35847816031827,-0.0756475896537836,0.0756475896537836,1
232,71,2,11.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.2500000007274155,86.18734846100844,-6.246994131784913,85.57634438532034,-0.6110040756881006,0.6110040756881006,1
232,72,0,2.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-1.7500000009869534,122.35336948105272,-1.208958674570031,122.62905372675112,0.27568424569840033,0.27568424569840033,1
233,55,1,4.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,1.7499988491359497,106.57996542362633,1.8568372176241734,106.36704361814786,-0.21292180547847295,0.21292180547847295,1
233,56,2,7.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,5.249999055025848,159.67034301992834,5.1544716065266325,160.55372808392983,0.8833850640014873,0.8833850640014873,1
233,57,0,8.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,8.749998653007918,205.94554014806405,8.170506368458586,205.54565962092136,-0.39988052714269884,0.39988052714269884,1
233,58,1,10.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,8.749998850518695,189.23569090615405,8.064300224813424,190.33854059087284,1.102849684718791,1.102849684718791,1
233,59,2,5.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,5.249999054880243,143.97122345681237,5.355898683610161,143.96640299939423,-0.004820457418134083,0.004820457418134083,1
233,60,0,16.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986536712204,88.47545978102511,1.9777777771447989,88.70230496454208,0.22684518351697136,0.22684518351697136,1
233,61,1,14.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-1.7500000004744765,90.44202217403536,-2.014759535010242,90.37116362026032,-0.07085855377503947,0.07085855377503947,1
233,62,2,1.0,prob_weighted_cv_fit,1,3,3,1.3903597292119603,1,1,20,-8.750000002152062,35.42518767772175,-8.412983252178176,34.88816630635756,-0.5370213713641903,0.5370213713641903,1
233,63,0,9.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998653581105,171.802046544218,7.953072006028613,172.03846097058664,0.23641442636863985,0.23641442636863985,1
233,64,1,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.249999999961354,51.83364471386338,-5.009503772734436,51.77336703418382,-0.060277679679558105,0.060277679679558105,1
233,65,2,6.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,5.24999905502382,126.66222917871556,4.7644594971822904,127.12929425826789,0.46706507955232723,0.46706507955232723,1
233,66,0,3.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,1.7499986534854415,74.32928964560517,1.5438729319212925,74.80729732426022,0.4780076786550467,0.4780076786550467,1
233,67,1,12.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.750000000614325,51.013715593511265,-8.561111111013656,50.811877975354605,-0.20183761815665946,0.20183761815665946,1
233,68,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.250000000505062,67.90526161515939,-6.162434289628657,67.40090813356079,-0.5043534815985993,0.5043534815985993,1
233,69,0,2.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-1.7499999998376194,107.1464755678833,-1.32949570131367,106.17283389152067,-0.9736416763626323,0.9736416763626323,1
233,70,1,11.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.750000000022414,67.25459083634155,-8.271802934849894,67.10254448910104,-0.15204634724051402,0.15204634724051402,1
233,71,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-5.250000000047763,85.08760176094478,-6.369804850045739,84.43156197778859,-0.6560397831561886,0.6560397831561886,1
233,72,0,15.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-1.7500000003307061,121.52964664390933,-1.088574223824125,121.93194324021621,0.40229659630688275,0.40229659630688275,1
234,55,1,3.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,1.7499988499231451,107.40585310909097,1.7688104368288189,107.1222030783231,-0.2836500307678733,0.2836500307678733,1
234,56,2,5.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,5.249999052828432,160.7685561780628,5.05429412793702,161.45348418804616,0.6849280099833663,0.6849280099833663,1
234,57,0,8.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,8.749998653837762,207.33074831553444,7.991527327971377,207.13071645980574,-0.20003185572869597,0.20003185572869597,1
234,58,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998851533629,190.6154364443482,8.023923047651559,191.82175997205448,1.2063235277062745,1.2063235277062745,1
234,59,2,6.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,5.249999054555991,145.07481537102973,5.0541276080763105,145.00490753936003,-0.0699078316696955,0.0699078316696955,1
234,60,0,17.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986527335385,89.30387565441723,1.397777777270214,89.61487004796435,0.31099439354711933,0.31099439354711933,1
234,61,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-1.750000000059496,89.62149604954286,-1.9970149247339979,89.57058353110844,-0.05091251843441569,0.05091251843441569,1
234,62,2,12.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.750000001942302,34.253957363013235,-9.08652602074632,33.3959537001179,-0.8580036628953351,0.8580036628953351,1
234,63,0,7.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998652333772,173.1795183846766,8.139913962961131,173.49315345104935,0.31363506637273986,0.31363506637273986,1
234,64,1,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-5.249999999363212,50.72436126464011,-5.084603208792148,50.7001815975421,-0.024179667098010782,0.024179667098010782,1
234,65,2,4.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,5.2499990562649606,127.76117097695229,4.976248325152916,127.9419474699454,0.18077649299311815,0.18077649299311815,1
234,66,0,16.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986528709943,75.15976425941999,1.6830363418033834,75.39374426818024,0.2339800087602555,0.2339800087602555,1
234,67,1,10.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.749999999458446,49.83593543928315,-8.48888888901516,49.69711138478186,-0.13882405450128488,0.13882405450128488,1
