Frame,gid,model,main_cluster,is_roi,u,u_bin
277,64,1,3,0,1.0,19
277,64,1,3,0,0.08603607966274972,1
277,64,1,3,0,0.1607469059087765,3
277,64,1,3,0,0.0,0
277,65,2,9,0,0.0,0
277,65,2,9,1,0.4991094571953319,9
277,65,2,9,0,1.0,19
277,66,0,5,0,0.0,0
277,66,0,5,1,0.24986859849561152,4
277,66,0,5,0,0.4997187265584626,9
277,66,0,5,0,0.7495513600956266,14
277,66,0,5,0,1.0,19
277,67,1,4,0,0.0,0
277,67,1,4,1,0.9999999999999994,19
277,67,1,4,1,0.9999999999999994,19
277,67,1,4,1,0.9999999999999994,19
277,67,1,4,1,0.9999999999999994,19
277,67,1,4,1,1.0,19
277,68,2,1,0,1.0,19
277,68,2,1,1,0.0,0
277,69,0,15,1,0.5,10
277,70,1,13,1,0.5,10
277,71,2,12,1,0.5,10
278,56,2,7,1,0.0,0
278,56,2,7,0,0.5000025743233523,10
278,56,2,7,0,1.0,19
278,59,2,9,1,0.0,0
278,59,2,9,0,0.5000032585520349,10
278,59,2,9,0,1.0,19
278,60,0,6,0,0.0,0
278,60,0,6,1,0.3332182495130601,6
278,60,0,6,0,0.6664201280823289,13
278,60,0,6,0,1.0,19
278,64,1,3,0,0.10659735187490114,2
278,64,1,3,0,0.0,0
278,64,1,3,1,0.7853507225703943,15
278,64,1,3,0,0.0,0
278,64,1,3,1,1.0,19
278,64,1,3,1,0.9002368053107086,18
278,65,2,8,1,0.0,0
278,65,2,8,0,0.5010297473618077,10
278,65,2,8,0,1.0,19
278,66,0,5,0,0.0,0
278,66,0,5,0,0.24981800327434617,4
278,66,0,5,1,0.4998958754881398,9
278,66,0,5,0,0.7499562380399382,14
278,66,0,5,0,1.0,19
278,68,2,1,0,1.0,19
278,68,2,1,1,0.38813551942318275,7
278,68,2,1,1,0.0,0
278,69,0,13,1,0.5,10
278,70,1,12,1,0.5,10
278,71,2,11,1,0.5,10
279,56,2,9,1,0.0,0
279,56,2,9,0,0.5000025741284708,10
279,56,2,9,0,1.0,19
279,60,0,6,0,0.0,0
279,60,0,6,1,0.1428766711657238,2
279,60,0,6,0,0.2857463228300963,5
279,60,0,6,0,0.4287780497452134,8
279,60,0,6,0,0.5714658476546239,11
279,60,0,6,0,0.7143163128834739,14
279,60,0,6,0,0.857160945579611,17
279,60,0,6,0,1.0,19
279,64,1,4,0,0.9957370913279677,19
279,64,1,4,1,0.5123396233800073,10
279,64,1,4,0,1.0,19
279,64,1,4,0,0.0,0
279,64,1,4,0,0.0,0
279,64,1,4,0,0.0,0
279,64,1,4,0,0.0,0
279,64,1,4,0,0.0,0
279,64,1,4,0,0.0,0
279,64,1,4,0,0.0,0
279,65,2,8,0,0.0,0
279,65,2,8,1,0.33384881392197396,6
279,65,2,8,0,0.667691815053379,13
279,65,2,8,0,1.0,19
279,66,0,5,0,0.0,0
279,66,0,5,1,0.24950200101863143,4
279,66,0,5,0,0.49930322815213857,9
279,66,0,5,0,0.7490878711295743,14
279,66,0,5,0,1.0,19
279,68,2,2,0,1.0,19
279,68,2,2,1,0.3771556165173339,7
279,68,2,2,1,0.0,0
279,68,2,2,1,0.018690847403670576,0
279,70,1,3,1,1.0,19
279,70,1,3,1,0.0,0
279,71,2,1,0,1.0,19
279,71,2,1,1,0.0,0
280,56,2,9,1,0.0,0
280,56,2,9,0,0.5000025741284708,10
280,56,2,9,0,1.0,19
280,60,0,7,0,0.0,0
280,60,0,7,0,0.25001786502572243,5
280,60,0,7,1,0.5000234467253631,10
280,60,0,7,0,0.7500173137089492,15
280,60,0,7,0,1.0,19
280,64,1,4,0,0.21210662576944014,4
280,64,1,4,0,0.0,0
280,64,1,4,0,0.1942400723127474,3
280,64,1,4,1,1.0,19
280,64,1,4,1,1.0,19
280,64,1,4,1,1.0,19
280,64,1,4,1,1.0,19
280,64,1,4,1,1.0,19
280,64,1,4,1,1.0,19
280,64,1,4,1,1.0,19
280,64,1,4,1,1.0,19
280,64,1,4,1,1.0,19
280,65,2,8,0,0.49897577715143454,9
280,65,2,8,0,1.0,19
280,65,2,8,1,0.0,0
280,66,0,5,0,0.0,0
280,66,0,5,0,0.333356273475012,6
280,66,0,5,1,0.6666892028128646,13
280,66,0,5,0,1.0,19
280,68,2,2,0,1.0,19
280,68,2,2,0,0.6360390559294969,12
280,68,2,2,1,0.0,0
280,69,0,11,1,0.5,10
280,70,1,3,1,1.0,19
280,70,1,3,1,0.317573868270743,6
280,70,1,3,1,0.0,0
280,71,2,1,0,1.0,19
280,71,2,1,1,0.0,0
281,56,2,10,1,0.0,0
281,56,2,10,0,0.4970376628772194,9
281,56,2,10,0,1.0,19
281,60,0,16,1,0.5,10
281,61,1,14,1,0.5,10
281,65,2,11,0,0.0,0
281,65,2,11,1,1.0,19
281,66,0,8,0,0.0,0
281,66,0,8,1,0.2502561435642883,5
281,66,0,8,0,0.5004956748331695,10
281,66,0,8,0,0.7507194415603538,15
281,66,0,8,0,1.0,19
281,68,2,4,1,0.0,0
281,68,2,4,0,1.0,19
281,69,0,5,1,0.0,0
281,69,0,5,1,1.0,19
281,70,1,3,0,0.7922160802758963,15
281,70,1,3,0,1.0,19
281,70,1,3,0,0.3599950384972962,7
281,70,1,3,0,0.6699962420426121,13
281,70,1,3,1,0.07266058635825118,1
281,70,1,3,1,0.018248465341705423,0
281,70,1,3,1,0.0,0
281,71,2,1,0,1.0,19
281,71,2,1,1,0.0,0
281,72,0,13,1,0.5,10
282,59,2,6,1,0.0,0
282,59,2,6,0,0.5000030665078334,10
282,59,2,6,0,1.0,19
282,60,0,5,0,0.0,0
282,60,0,5,1,0.33369211243901853,6
282,60,0,5,0,0.6670393615601411,13
282,60,0,5,0,1.0,19
282,61,1,9,1,0.5,10
282,65,2,7,0,0.0,0
282,65,2,7,1,0.33244078255337006,6
282,65,2,7,0,0.666246334543966,13
282,65,2,7,0,1.0,19
282,66,0,4,0,0.0,0
282,66,0,4,0,0.24981975088395275,4
282,66,0,4,1,0.4996229171494967,9
282,66,0,4,0,0.7490706656524144,14
282,66,0,4,0,1.0,19
282,68,2,2,0,1.0,19
282,68,2,2,0,0.6629299569876637,13
282,68,2,2,1,0.1643392456063846,3
282,68,2,2,1,0.279370741478938,5
282,68,2,2,1,0.0,0
282,68,2,2,0,0.5264190010682321,10
282,69,0,10,1,0.5,10
282,70,1,3,0,0.9179410306530924,18
282,70,1,3,0,0.3323736259789063,6
282,70,1,3,0,1.0,19
282,70,1,3,0,0.7330849874036277,14
282,70,1,3,1,0.0,0
282,71,2,1,1,0.0,0
282,71,2,1,1,1.0,19
283,56,2,7,0,0.0,0
283,56,2,7,1,0.5000879169335801,10
283,56,2,7,0,1.0,19
283,59,2,6,0,0.0,0
283,59,2,6,1,0.49898758409793786,9
283,59,2,6,0,1.0,19
283,60,0,4,0,0.0,0
283,60,0,4,1,0.33313183260157225,6
283,60,0,4,0,0.6662487668023978,13
283,60,0,4,0,1.0,19
283,61,1,10,1,0.5,10
283,65,2,5,1,0.0,0
283,65,2,5,0,1.0,19
283,66,0,3,0,0.0,0
283,66,0,3,1,0.3331280183975894,6
283,66,0,3,0,0.6662350496949261,13
283,66,0,3,0,1.0,19
283,68,2,1,0,1.0,19
283,68,2,1,1,0.42221857568346693,8
283,68,2,1,1,0.2879843319077953,5
283,68,2,1,0,0.0,0
283,68,2,1,0,0.8102858405975812,16
283,69,0,11,1,0.5,10
283,70,1,2,1,1.0,19
283,70,1,2,1,0.9039889653486407,18
283,70,1,2,1,0.21890815704847233,4
283,70,1,2,1,0.0,0
283,71,2,9,1,0.5,10
283,72,0,12,1,0.5,10
284,56,2,6,1,0.0,0
284,56,2,6,0,0.5000023672301547,10
284,56,2,6,0,1.0,19
284,59,2,7,1,0.0,0
284,59,2,7,0,0.49893081294430747,9
284,59,2,7,0,1.0,19
284,60,0,4,0,0.0,0
284,60,0,4,1,0.25001627787684005,5
284,60,0,4,0,0.500021374058843,10
284,60,0,4,0,0.7500157906201249,15
284,60,0,4,0,1.0,19
284,61,1,9,1,0.5,10
284,66,0,5,0,0.0,0
284,66,0,5,1,0.24987063576672805,4
284,66,0,5,0,0.4997255302313668,9
284,66,0,5,0,0.7495654732150994,14
284,66,0,5,0,1.0,19
284,68,2,2,0,1.0,19
284,68,2,2,0,0.7456131620036897,14
284,68,2,2,1,0.21283817201797853,4
284,68,2,2,1,0.15666463185359242,3
284,68,2,2,0,0.0,0
284,68,2,2,1,0.1568894775133733,3
284,69,0,8,1,0.5,10
284,70,1,3,0,0.7365807534869462,14
284,70,1,3,0,1.0,19
284,70,1,3,1,0.2291375711898435,4
284,70,1,3,1,0.1961089467852151,3
284,70,1,3,1,0.0,0
284,71,2,1,0,0.698827645606669,13
284,71,2,1,0,1.0,19
284,71,2,1,1,0.0,0
285,59,2,6,1,0.0,0
285,59,2,6,0,1.0,19
285,60,0,5,0,0.0,0
285,60,0,5,1,0.24972870254306612,4
285,60,0,5,0,0.4994467372722873,9
285,60,0,5,0,0.7503880088448828,15
285,60,0,5,0,1.0,19
285,61,1,9,1,0.5,10
285,66,0,4,0,0.0,0
285,66,0,4,1,0.24996284274332992,4
285,66,0,4,0,0.49990993837573316,9
285,66,0,4,0,0.749569540578097,14
285,66,0,4,0,1.0,19
285,68,2,1,0,1.0,19
285,68,2,1,0,0.7456131620036897,14
285,68,2,1,1,0.21283817201797853,4
285,68,2,1,0,0.3949890637008092,7
285,68,2,1,1,0.15666463185359242,3
285,68,2,1,0,0.0,0
285,68,2,1,1,0.1568894775133733,3
285,69,0,3,1,0.0,0
285,69,0,3,0,1.0,19
285,70,1,2,0,1.0,19
285,70,1,2,0,0.7242038931612114,14
285,70,1,2,0,0.4647587488323973,9
285,70,1,2,1,0.29895251139326134,5
285,70,1,2,1,0.26098726178040454,5
285,70,1,2,1,0.29895251139326134,5
285,70,1,2,1,0.0,0
285,71,2,8,1,0.5,10
286,59,2,6,1,0.0,0
286,59,2,6,0,0.5000875930909244,10
286,59,2,6,0,1.0,19
286,60,0,5,0,0.0,0
286,60,0,5,1,0.1667289331598594,3
286,60,0,5,0,0.33345074376341166,6
286,60,0,5,0,0.5003993920532473,10
286,60,0,5,0,0.6671113113712529,13
286,60,0,5,0,0.8333075383502507,16
286,60,0,5,0,1.0,19
286,61,1,9,1,0.5,10
286,65,2,7,1,0.0,0
286,65,2,7,0,0.4990067290961506,9
286,65,2,7,0,1.0,19
286,66,0,4,0,0.0,0
286,66,0,4,1,0.2503985141091098,5
286,66,0,4,0,0.5007820436601658,10
286,66,0,4,0,0.7508365736936107,15
286,66,0,4,0,1.0,19
286,68,2,2,0,1.0,19
286,68,2,2,0,0.8634949699194109,17
286,68,2,2,1,0.0,0
286,68,2,2,1,0.04244078743784615,0
286,68,2,2,1,0.0,0
286,69,0,8,1,0.5,10
286,70,1,3,0,0.8307975686613874,16
286,70,1,3,0,0.8029149101006958,16
286,70,1,3,0,0.47312040018218504,9
286,70,1,3,0,1.0,19
286,70,1,3,1,0.32827397064502045,6
286,70,1,3,1,0.09223542613367272,1
286,70,1,3,1,0.0,0
286,71,2,1,0,1.0,19
286,71,2,1,1,0.0,0
287,56,2,6,0,0.0,0
287,56,2,6,1,0.33333637684467393,6
287,56,2,6,0,0.6679770641732597,13
287,56,2,6,0,1.0,19
287,59,2,8,1,0.0,0
287,59,2,8,0,0.5000028060753221,10
287,59,2,8,0,1.0,19
287,60,0,4,0,1.0,19
287,60,0,4,0,0.0,0
287,60,0,4,1,0.33298501286979454,6
287,60,0,4,0,0.6659564300822188,13
287,61,1,11,1,0.5,10
287,65,2,7,0,0.0,0
287,65,2,7,1,0.5012152305801555,10
287,65,2,7,0,1.0,19
287,66,0,5,0,0.0,0
287,66,0,5,0,0.24995131044615773,4
287,66,0,5,1,0.49988766309619864,9
287,66,0,5,0,0.7500868690919745,15
287,66,0,5,0,1.0,19
287,68,2,1,0,1.0,19
287,68,2,1,1,0.36973917509589993,7
287,68,2,1,1,0.26130872907840125,5
287,68,2,1,1,0.06424936073541937,1
287,68,2,1,1,0.2973367398254765,5
287,68,2,1,0,0.0,0
287,68,2,1,0,0.024028909192564764,0
287,69,0,2,0,1.0,19
287,69,0,2,1,0.0,0
287,70,1,3,0,0.6693944969326995,13
287,70,1,3,1,0.25734902099823675,5
287,70,1,3,0,1.0,19
287,70,1,3,1,0.25734902099823675,5
287,70,1,3,0,0.9632718566386858,19
287,70,1,3,0,0.5840853951972439,11
287,70,1,3,1,0.057538304125915964,1
287,70,1,3,1,0.05807434797640879,1
287,70,1,3,1,0.0,0
288,59,2,6,1,0.0,0
288,59,2,6,0,0.5000028060753221,10
288,59,2,6,0,1.0,19
288,60,0,4,0,0.0,0
288,60,0,4,0,0.7496968864353964,14
288,60,0,4,0,1.0,19
288,60,0,4,1,0.24990901688624234,4
288,60,0,4,0,0.49980783077197166,9
288,61,1,10,1,0.5,10
288,65,2,7,0,0.0,0
288,65,2,7,1,0.3328823587643517,6
288,65,2,7,0,0.6657597998938561,13
288,65,2,7,0,1.0,19
288,66,0,5,0,0.0,0
288,66,0,5,1,0.24979200164292983,4
288,66,0,5,0,0.4995697918225657,9
288,66,0,5,0,0.7486580063795417,14
288,66,0,5,0,1.0,19
288,68,2,2,0,1.0,19
288,68,2,2,1,0.450618398109738,9
288,68,2,2,1,0.5248131071815755,10
288,68,2,2,1,0.51775649132979,10
288,68,2,2,0,0.0,0
288,68,2,2,1,0.2183133096640692,4
288,68,2,2,1,0.2064694231767246,4
288,68,2,2,1,0.7720045182056202,15
288,70,1,3,0,0.9675308558934611,19
288,70,1,3,0,1.0,19
288,70,1,3,0,0.9675308558934611,19
288,70,1,3,1,0.4574206599231901,9
288,70,1,3,1,0.5180030352565722,10
288,70,1,3,0,0.06723990997173526,1
288,70,1,3,0,0.06723990997173526,1
288,70,1,3,1,0.2928485972622121,5
288,70,1,3,0,0.0,0
288,70,1,3,0,0.0,0
288,70,1,3,1,0.2972206561000876,5
288,71,2,1,0,1.0,19
288,71,2,1,1,0.0,0
288,72,0,9,1,0.5,10
289,56,2,7,1,0.0,0
289,56,2,7,0,1.0,19
289,59,2,6,1,0.0,0
289,59,2,6,0,0.5000027258414312,10
289,59,2,6,0,1.0,19
289,60,0,5,1,0.0,0
289,60,0,5,0,0.3332357474097983,6
289,60,0,5,0,0.6668647554603863,13
289,60,0,5,0,1.0,19
289,61,1,11,1,0.5,10
289,65,2,8,1,0.0,0
289,65,2,8,0,0.4970095414003824,9
289,65,2,8,0,1.0,19
289,66,0,4,0,0.0,0
289,66,0,4,1,0.2500643901968207,5
289,66,0,4,0,0.500086577868489,10
289,66,0,4,0,0.7500654888496826,15
289,66,0,4,0,1.0,19
289,68,2,2,0,1.0,19
289,68,2,2,0,0.9598175156354232,19
289,68,2,2,1,0.3229991845391751,6
289,68,2,2,1,0.3229991845391751,6
289,68,2,2,0,0.0,0
289,68,2,2,1,0.2202685166291577,4
289,68,2,2,1,0.20264688627116756,4
289,69,0,9,1,0.5,10
289,71,2,1,0,1.0,19
289,71,2,1,1,0.0,0
289,72,0,10,1,0.5,10
290,56,2,5,1,0.0,0
290,56,2,5,0,0.500002181927329,10
290,56,2,5,0,1.0,19
290,59,2,7,1,0.0,0
290,59,2,7,0,1.0,19
290,60,0,3,0,0.0,0
290,60,0,3,1,0.24998851805172564,4
290,60,0,3,0,0.5002312393867062,10
290,60,0,3,0,0.750464608267234,15
290,60,0,3,0,1.0,19
290,61,1,11,1,0.5,10
290,65,2,6,0,0.0,0
290,65,2,6,1,0.335069199598801,6
290,65,2,6,0,0.6675369047193941,13
290,65,2,6,0,1.0,19
290,66,0,4,0,0.0,0
290,66,0,4,0,0.24979200164292995,4
290,66,0,4,1,0.4995697918225656,9
290,66,0,4,0,0.7493340604431195,14
290,66,0,4,0,1.0,19
290,68,2,1,0,1.0,19
290,68,2,1,1,0.5314301416500575,10
290,68,2,1,1,0.2200443675346964,4
290,68,2,1,1,0.38717308178730475,7
290,68,2,1,1,0.4369197460722891,8
290,68,2,1,1,0.303441672266516,6
290,68,2,1,0,0.0,0
290,68,2,1,0,0.9610312859060539,19
290,68,2,1,0,0.0017289150058002803,0
290,69,0,12,1,0.5,10
290,70,1,2,0,1.0,19
290,70,1,2,1,0.0,0
290,70,1,2,1,0.0,0
290,70,1,2,1,0.0,0
290,70,1,2,1,0.0,0
290,70,1,2,1,0.0,0
290,70,1,2,1,0.0,0
290,70,1,2,1,0.0,0
290,71,2,9,1,0.5,10
290,72,0,10,1,0.5,10
291,56,2,9,1,0.0,0
291,56,2,9,0,0.5010111459080374,10
291,56,2,9,0,1.0,19
291,59,2,7,1,0.0,0
291,59,2,7,0,1.0,19
291,60,0,6,0,0.0,0
291,60,0,6,1,0.250088991072597,5
291,60,0,6,0,0.5001196316223282,10
291,60,0,6,0,0.7504088823207576,15
291,60,0,6,0,1.0,19
291,61,1,10,1,0.5,10
291,66,0,5,0,0.0,0
291,66,0,5,1,0.24947336086719302,4
291,66,0,5,0,0.49924209145595955,9
291,66,0,5,0,0.7486352809119714,14
291,66,0,5,0,1.0,19
291,68,2,2,0,1.0,19
291,68,2,2,0,0.8456796417156668,16
291,68,2,2,0,0.8456796417156668,16
291,68,2,2,0,0.8297228781181679,16
291,68,2,2,1,0.3980705973108336,7
291,68,2,2,0,0.17727235601509667,3
291,68,2,2,0,0.14161225820445697,2
291,68,2,2,1,0.3443573355807164,6
291,68,2,2,0,0.0,0
291,69,0,11,1,0.5,10
291,70,1,4,0,0.0,0
291,70,1,4,0,0.5872603810882427,11
291,70,1,4,0,0.5872603810882427,11
291,70,1,4,1,1.0,19
291,70,1,4,1,1.0,19
291,70,1,4,1,1.0,19
291,70,1,4,1,1.0,19
291,70,1,4,1,1.0,19
291,71,2,1,0,1.0,19
291,71,2,1,0,0.8475551405523588,16
291,71,2,1,1,0.188168650320708,3
291,71,2,1,1,0.0,0
291,72,0,12,1,0.5,10
292,56,2,8,1,0.0,0
292,56,2,8,0,0.3337882303197891,6
292,56,2,8,0,0.6675736410417034,13
292,56,2,8,0,1.0,19
292,59,2,7,0,0.0,0
292,59,2,7,1,0.4990175725743663,9
292,59,2,7,0,1.0,19
292,60,0,5,0,0.0,0
292,60,0,5,1,0.5000093442844022,10
292,60,0,5,0,1.0,19
292,61,1,10,1,0.5,10
292,65,2,6,0,0.0,0
292,65,2,6,1,0.4989678562073944,9
292,65,2,6,0,1.0,19
292,66,0,4,0,0.0,0
292,66,0,4,0,0.25022408929396595,5
292,66,0,4,1,0.5001620750488854,10
292,66,0,4,0,0.7500871766849101,15
292,66,0,4,0,1.0,19
292,68,2,2,0,0.8930337230806251,17
292,68,2,2,0,1.0,19
292,68,2,2,1,0.5104946283277948,10
292,68,2,2,0,0.720541046503941,14
292,68,2,2,0,0.20511412113468522,4
292,68,2,2,0,0.2547235142131805,5
292,68,2,2,0,0.0,0
292,68,2,2,0,0.0,0
292,68,2,2,0,0.0,0
292,68,2,2,0,0.0,0
292,68,2,2,0,0.0,0
292,68,2,2,0,0.0,0
292,68,2,2,0,0.0,0
292,68,2,2,0,0.0,0
292,69,0,11,1,0.5,10
292,71,2,1,0,1.0,19
292,71,2,1,1,0.0,0
293,59,2,7,1,0.0,0
293,59,2,7,0,0.5000025741284707,10
293,59,2,7,0,1.0,19
293,60,0,5,0,0.0,0
293,60,0,5,1,0.3332023006041688,6
293,60,0,5,0,0.6663921478075127,13
293,60,0,5,0,1.0,19
293,61,1,8,1,0.5,10
293,65,2,6,0,0.0,0
293,65,2,6,1,0.5000033604707855,10
293,65,2,6,0,1.0,19
293,66,0,4,0,0.0,0
293,66,0,4,1,0.33369579313228703,6
293,66,0,4,0,0.6668898561406592,13
293,66,0,4,0,1.0,19
293,69,0,9,1,0.5,10
293,71,2,1,0,1.0,19
293,71,2,1,0,0.6470348791320572,12
293,71,2,1,1,0.0,0
293,72,0,2,1,0.0,0
293,72,0,2,0,1.0,19
294,55,1,7,1,0.0,0
294,55,1,7,0,1.0,19
294,59,2,9,0,0.0,0
294,59,2,9,1,0.5019668425033632,10
294,59,2,9,0,1.0,19
294,60,0,6,0,0.0,0
294,60,0,6,0,0.3333456161785078,6
294,60,0,6,1,0.6671028462880731,13
294,60,0,6,0,1.0,19
294,61,1,11,1,0.5,10
294,65,2,8,1,0.0,0
294,65,2,8,0,0.4990846060885868,9
294,65,2,8,0,1.0,19
294,66,0,5,0,0.0,0
294,66,0,5,1,0.249625551812653,4
294,66,0,5,0,0.49955245633340817,9
294,66,0,5,0,0.7494670814892459,14
294,66,0,5,0,1.0,19
294,68,2,3,0,0.9672658663603022,19
294,68,2,3,0,1.0,19
294,68,2,3,1,0.0,0
294,68,2,3,1,0.0,0
294,68,2,3,0,0.5691165039660624,11
294,69,0,10,1,0.5,10
294,71,2,2,1,0.0,0
294,71,2,2,1,1.0,19
294,72,0,12,1,0.5,10
295,55,1,3,0,1.0,19
295,55,1,3,1,0.0,0
295,59,2,7,1,0.0,0
295,59,2,7,0,0.5000025025740504,10
295,59,2,7,0,1.0,19
295,60,0,4,0,0.0,0
295,60,0,4,1,0.3333450926840359,6
295,60,0,4,0,0.6666782543545822,13
295,60,0,4,0,1.0,19
295,61,1,11,1,0.5,10
295,66,0,5,0,0.0,0
295,66,0,5,1,0.33334945801363725,6
295,66,0,5,0,0.6666825386372368,13
295,66,0,5,0,1.0,19
295,68,2,2,0,0.0,0
295,68,2,2,1,0.9999999999999998,19
295,68,2,2,0,0.4054589146728989,8
295,68,2,2,1,1.0,19
295,68,2,2,1,1.0,19
295,68,2,2,1,0.9999999999999998,19
295,68,2,2,1,0.9999999999999998,19
295,71,2,9,1,0.5,10
295,72,0,10,1,0.5,10
296,59,2,7,1,0.0,0
296,59,2,7,0,0.4979606175634322,9
296,59,2,7,0,1.0,19
296,60,0,5,1,0.0,0
296,60,0,5,0,0.33323663616086907,6
296,60,0,5,0,0.6664618599631644,13
296,60,0,5,0,1.0,19
296,61,1,8,1,0.5,10
296,65,2,6,0,0.0,0
296,65,2,6,1,0.3334481697988701,6
296,65,2,6,0,0.6667823956953606,13
296,65,2,6,0,1.0,19
296,66,0,4,0,0.0,0
296,66,0,4,1,0.33348076691625866,6
296,66,0,4,0,0.6669451505886773,13
296,66,0,4,0,1.0,19
296,69,0,9,1,0.5,10
296,71,2,1,0,1.0,19
296,71,2,1,1,0.5382356722092079,10
296,71,2,1,1,0.0,0
296,72,0,2,1,0.0,0
296,72,0,2,0,1.0,19
297,59,2,5,1,0.0,0
297,59,2,5,0,0.5000024336478313,10
297,59,2,5,0,1.0,19
297,60,0,3,0,0.0,0
297,60,0,3,1,0.5003359128396372,10
297,60,0,3,0,1.0,19
297,61,1,7,1,0.5,10
297,65,2,4,0,0.0,0
297,65,2,4,1,0.33288587443518486,6
297,65,2,4,0,0.6671090191912388,13
297,65,2,4,0,1.0,19
297,66,0,2,0,0.0,0
297,66,0,2,1,0.3338530361511771,6
297,66,0,2,0,0.6670803819403375,13
297,66,0,2,0,1.0,19
297,69,0,6,1,0.5,10
297,71,2,1,0,1.0,19
297,71,2,1,1,0.1879906271596998,3
297,71,2,1,0,0.0,0
297,72,0,8,1,0.5,10
298,59,2,4,1,0.0,0
298,59,2,4,0,0.5000023674093572,10
298,59,2,4,0,1.0,19
298,60,0,1,1,0.0,0
298,60,0,1,0,0.5002014660823584,10
298,60,0,1,0,1.0,19
298,61,1,9,1,0.5,10
298,65,2,3,1,0.0,0
298,65,2,3,0,0.49900366110569505,9
298,65,2,3,0,1.0,19
298,66,0,2,0,0.0,0
298,66,0,2,1,0.3333487149307704,6
298,66,0,2,0,0.6666818109308565,13
298,66,0,2,0,1.0,19
298,69,0,8,1,0.5,10
298,72,0,7,1,0.5,10
299,55,1,9,1,0.5,10
299,59,2,5,0,0.0,0
299,59,2,5,1,0.33418339689092885,6
299,59,2,5,0,0.6670932318510598,13
299,59,2,5,0,1.0,19
299,60,0,3,0,0.0,0
299,60,0,3,1,0.5000082345253654,10
299,60,0,3,0,1.0,19
299,61,1,6,1,0.5,10
299,65,2,4,0,0.0,0
299,65,2,4,1,0.3338230699867207,6
299,65,2,4,0,0.6661992672429891,13
299,65,2,4,0,1.0,19
299,66,0,2,0,0.0,0
299,66,0,2,0,0.24995113882205086,4
299,66,0,2,1,0.49989056590611897,9
299,66,0,2,0,0.7498188151399108,14
299,66,0,2,0,1.0,19
299,69,0,7,1,0.5,10
299,71,2,1,0,0.8490493548367216,16
299,71,2,1,0,1.0,19
299,71,2,1,0,0.7366735527010521,14
299,71,2,1,1,0.30219886296537984,6
299,71,2,1,1,0.39725283165074976,7
299,71,2,1,0,0.0,0
299,71,2,1,0,0.024881018496454372,0
299,72,0,8,1,0.5,10
300,55,1,3,1,0.0,0
300,55,1,3,0,1.0,19
300,59,2,6,1,0.0,0
300,59,2,6,0,0.4991883598015146,9
300,59,2,6,0,1.0,19
300,60,0,2,0,0.0,0
300,60,0,2,1,0.5003617602080073,10
300,60,0,2,0,1.0,19
300,61,1,8,1,0.5,10
300,65,2,5,1,0.0,0
300,65,2,5,0,0.3333372631096045,6
300,65,2,5,0,0.6666705578700741,13
300,65,2,5,0,1.0,19
300,66,0,4,0,0.0,0
300,66,0,4,1,0.33385381411442083,6
300,66,0,4,0,0.6673993219703673,13
300,66,0,4,0,1.0,19
300,69,0,9,1,0.5,10
300,71,2,1,0,1.0,19
300,71,2,1,0,0.6173281481096512,12
300,71,2,1,1,0.25311168333205836,5
300,71,2,1,1,0.20025567111143697,4
300,71,2,1,1,0.0,0
300,72,0,7,1,0.5,10
301,59,2,5,1,0.0,0
301,59,2,5,0,0.5000022413155315,10
301,59,2,5,0,1.0,19
301,60,0,2,1,0.0,0
301,60,0,2,0,0.49967188396213835,9
301,60,0,2,0,1.0,19
301,61,1,7,1,0.5,10
301,65,2,4,1,0.0,0
301,65,2,4,0,0.5009558134142641,10
301,65,2,4,0,1.0,19
301,66,0,3,0,0.0,0
301,66,0,3,1,0.333348017415268,6
301,66,0,3,0,0.6666811276304488,13
301,66,0,3,0,1.0,19
301,69,0,6,1,0.5,10
301,71,2,1,0,1.0,19
301,71,2,1,0,0.6571416043743747,13
301,71,2,1,1,0.2921686030809264,5
301,71,2,1,0,0.0,0
301,71,2,1,1,0.13272209688222025,2
302,59,2,5,1,0.0,0
302,59,2,5,0,1.0,19
302,60,0,2,0,0.0,0
302,60,0,2,1,0.3323592554620194,6
302,60,0,2,0,0.6652019480588177,13
302,60,0,2,0,1.0,19
302,61,1,8,1,0.5,10
302,65,2,4,1,0.0,0
302,65,2,4,0,0.5009558134142641,10
302,65,2,4,0,1.0,19
302,66,0,3,0,0.0,0
302,66,0,3,1,0.33327391750351437,6
302,66,0,3,0,0.6664704763435152,13
302,66,0,3,0,1.0,19
302,69,0,7,1,0.5,10
302,71,2,1,0,1.0,19
302,71,2,1,0,0.8513190332835787,17
302,71,2,1,1,0.3962895488249766,7
302,71,2,1,1,0.4561115261723813,9
302,71,2,1,0,0.0,0
302,71,2,1,0,0.028969405084393426,0
303,59,2,5,1,0.0,0
303,59,2,5,0,0.500002181927329,10
303,59,2,5,0,1.0,19
303,60,0,3,0,0.0,0
303,60,0,3,1,0.3334168321483437,6
303,60,0,3,0,0.6672600157028072,13
303,60,0,3,0,1.0,19
303,61,1,8,1,0.5,10
303,65,2,4,1,0.0,0
303,65,2,4,0,0.5000028056643666,10
303,65,2,4,0,1.0,19
303,66,0,2,0,0.0,0
303,66,0,2,1,0.24995814425438112,4
303,66,0,2,0,0.49990561162006086,9
303,66,0,2,0,0.7498428744154151,14
303,66,0,2,0,1.0,19
303,69,0,6,1,0.5,10
303,71,2,1,0,1.0,19
303,71,2,1,0,0.7035906816043659,14
