甯у彿,杞﹁締ID,閫熷害(m/s),璺濈(m),瑙掑害(deg),Yaw(deg)
268,72,-8.274325598,95.37849051,1.051319226,-180
269,55,8.24955996,138.6927001,-0.722967214,-3.05E-05
269,56,11.01722667,201.4122532,-1.493637605,-3.05E-05
269,59,10.99267216,185.7165415,-1.619903741,-3.05E-05
269,60,8.238123348,120.9785097,-0.828834076,-3.05E-05
269,61,-8.21530146,63.25096309,1.585436901,-180
269,63,13.75663011,224.3188987,-2.235501759,-3.05E-05
269,64,-9.438047752,16.68447397,18.34051897,-180
269,65,10.96618877,168.3747737,-1.786797382,-3.05E-05
269,66,8.31793666,106.861061,-0.938340828,-3.05E-05
269,67,-8.123947982,15.62664319,34.05172549,-180
269,68,-10.62335072,31.16062248,9.699563595,-180
269,69,-8.221736211,80.22165183,1.249981346,-180
269,70,-10.83763601,29.33256254,17.35572344,-180
269,71,-10.76708602,47.96673462,6.283660605,-180
269,72,-8.257148027,94.55275935,1.060501462,-180
270,55,8.193549142,139.5120416,-0.71872107,-3.05E-05
270,56,10.97307122,202.5095495,-1.485542523,-3.05E-05
270,59,11.00904562,186.8174442,-1.610355234,-3.05E-05
270,60,8.30438367,121.8089328,-0.823183173,-3.05E-05
270,61,-8.19960585,62.4309225,1.606267302,-180
270,63,13.846391,225.7035158,-2.221780788,-3.05E-05
270,64,-9.146207916,15.75868044,19.46006269,-180
270,65,11.03607412,169.4783699,-1.775158517,-3.05E-05
270,66,8.266423886,107.6876912,-0.931137317,-3.05E-05
270,67,-7.742844669,14.82679469,36.16749597,-180
270,68,-10.62678027,30.0962649,10.04608582,-180
270,69,-8.274183982,79.39419831,1.263010864,-180
270,70,-10.72924827,28.25597486,18.03928514,-180
270,71,-10.86271848,46.88002334,6.429927713,-180
270,72,-8.254176769,93.72731384,1.069842255,-180
271,55,8.193340477,140.3313732,-0.714524564,-3.05E-05
271,56,11.07149574,203.6167051,-1.477463165,-3.05E-05
271,59,10.9713226,187.9145659,-1.60095087,-3.05E-05
271,60,8.306922633,122.6396195,-0.817607047,-3.05E-05
271,61,-8.267563349,61.6040873,1.627831998,-180
271,63,13.83292759,227.0867976,-2.208240256,-3.05E-05
271,64,-8.88471151,14.8569016,20.69364724,-180
271,65,10.97124712,170.5754859,-1.763737342,-3.05E-05
271,66,8.323395157,108.5200156,-0.923995079,-3.05E-05
271,67,-7.066065484,14.09119912,38.38590437,-180
271,68,-10.5194248,29.04249808,10.4145885,-180
271,69,-8.219337075,78.57222568,1.276225855,-180
271,70,-10.74961946,27.17682086,18.78183457,-180
271,71,-10.89124203,45.79041671,6.58360014,-180
271,72,-8.303326098,92.8969666,1.079406025,-180
272,55,8.247980606,141.1561615,-0.710349317,-3.05E-05
272,56,10.99686774,204.7163865,-1.469524884,-3.05E-05
272,59,11.01342123,189.0159008,-1.591620237,-3.05E-05
272,60,8.194271235,123.4590384,-0.812180084,-3.05E-05
272,61,-8.15356875,60.78866548,1.649673804,-180
272,64,-8.580605263,13.98288017,22.05269261,-180
272,65,10.98558599,171.6740302,-1.752447633,-3.05E-05
272,66,8.35082563,109.3550842,-0.916938568,-3.05E-05
272,67,-6.460800213,13.41081581,40.7272154,-180
272,68,-10.43806482,27.99664904,10.80823193,-180
272,69,-8.220806783,77.75009835,1.289722898,-180
272,70,-10.5423187,26.11798,19.57364783,-180
272,71,-10.85076858,44.70483002,6.744206084,-180
272,72,-8.216321028,92.07530664,1.089039564,-180
273,55,8.294200124,141.9855798,-0.706199553,-3.05E-05
273,56,11.08710843,205.8250809,-1.46160744,-3.05E-05
273,59,10.96497691,190.1123947,-1.582438053,-3.05E-05
273,60,8.227533758,124.2817814,-0.80680311,-3.05E-05
273,61,-8.174816032,59.97109368,1.672169763,-180
273,64,-8.217455945,13.14189895,23.54602771,-180
273,65,11.0516246,172.7791838,-1.741234927,-3.05E-05
273,66,8.13028903,110.1680954,-0.910171234,-3.05E-05
273,67,-5.718148471,12.79892371,43.12962654,-180
273,68,-10.41935849,26.95242806,11.2323187,-180
273,69,-8.146159354,76.93544482,1.303381851,-180
273,70,-10.54479638,25.0581723,20.43762572,-180
273,71,-10.76104864,43.62818599,6.91143973,-180
273,72,-8.182168208,91.25706694,1.098805429,-180
274,55,8.310251575,142.8165956,-0.702090139,-3.05E-05
274,56,11.03791653,206.9288772,-1.453809282,-3.05E-05
274,59,11.08132176,191.2205094,-1.573265579,-3.05E-05
274,60,8.261296865,125.1079019,-0.801475228,-3.05E-05
274,61,-8.225623825,59.14844738,1.695433318,-180
274,64,-7.791060707,12.33941149,25.180163,-180
274,65,10.98688655,173.8778559,-1.730229329,-3.05E-05
274,66,8.21647682,110.9897335,-0.903432831,-3.05E-05
274,67,-4.765502067,12.27807279,45.45114675,-180
274,68,-10.321503,25.91773857,11.68693317,-180
274,69,-8.256111818,76.1097945,1.31752361,-180
274,70,-10.44016763,24.00810472,21.37436974,-180
274,71,-10.8030959,42.54727925,7.087913584,-180
274,72,-8.203850569,90.43665461,1.108774679,-180
275,55,8.27881857,143.6444692,-0.698043546,-3.05E-05
275,56,11.09939904,208.038805,-1.446051273,-3.05E-05
275,59,11.02366706,192.3228758,-1.564245606,-3.05E-05
275,60,8.235415641,125.9314356,-0.79623361,-3.05E-05
275,61,-8.223585367,58.32600608,1.719347353,-180
275,64,-7.213897706,11.59003758,26.9347328,-180
275,65,11.06685149,174.9845465,-1.719283189,-3.05E-05
275,66,8.254763746,111.8151984,-0.896762779,-3.05E-05
275,67,-3.820007299,11.84538107,47.61947974,-180
275,68,-10.33710616,24.88111697,12.18115987,-180
275,69,-8.233649383,75.28639714,1.331935773,-180
275,70,-10.32428541,24.00810472,21.37436974,-180
275,71,-10.73910129,42.54727925,7.087913584,-180
275,72,-8.297815418,90.43665461,1.108774679,-180
276,55,8.278598143,144.4723244,-0.694043421,-3.05E-05
276,56,10.97928603,209.1367376,-1.438458148,-3.05E-05
276,59,11.07991382,193.4308647,-1.555283262,-3.05E-05
276,60,8.194894398,126.7509081,-0.791085456,-3.05E-05
276,61,-8.198553938,57.50605738,1.743870144,-180
276,64,-6.57436201,10.89874541,28.79693662,-180
276,65,10.9754706,176.0820802,-1.708563572,-3.05E-05
276,66,8.227059799,112.6378907,-0.890212412,-3.05E-05
276,67,-2.730381517,11.51625827,49.44616369,-180
276,68,-10.21249711,23.85660999,12.71283878,-180
276,69,-8.283413839,74.45801082,1.346757006,-180
276,70,-10.18101894,21.95608813,23.48585911,-180
276,71,-10.77690222,40.39560483,7.46754866,-180
276,72,-8.306660284,88.7762168,1.129515456,-180
277,55,8.304793119,145.3027975,-0.690076448,-3.05E-05
277,56,11.0662681,210.2433473,-1.430885287,-3.05E-05
277,59,10.92430313,194.523288,-1.54654682,-3.05E-05
277,60,8.273579596,127.5782664,-0.785954862,-3.05E-05
277,61,-8.227623287,56.68319496,1.769193667,-180
277,64,-5.781986607,10.28014262,30.71002141,-180
277,65,11.01823088,177.1838981,-1.69793575,-3.05E-05
277,66,8.156303339,113.4535079,-0.883812167,-3.05E-05
277,67,-1.541174495,11.30301919,50.72617182,-180
277,68,-10.22347544,22.83048891,13.29446091,-180
277,69,-8.221170826,73.63584675,1.361796728,-180
277,70,-9.979918158,20.94900713,24.6882589,-180
277,71,-10.74094843,39.32077375,7.672886056,-180
277,72,-8.298973777,87.94629514,1.14017574,-180
278,55,8.252084273,146.1280016,-0.686179308,-3.05E-05
278,56,10.97578461,211.3409265,-1.423452586,-3.05E-05
278,59,11.06803925,195.6300831,-1.537794982,-3.05E-05
278,60,8.26884274,128.4051316,-0.780893389,-3.05E-05
278,61,-8.173840941,55.86570408,1.795090945,-180
278,64,-4.867442264,9.745363355,32.59639159,-180
278,65,11.04121668,178.2880035,-1.68741769,-3.05E-05
278,66,8.301481479,114.2836462,-0.877391791,-3.05E-05
278,67,-0.313414253,11.20938587,51.31516256,-180
278,68,-10.13114909,21.81306915,13.92676056,-180
278,69,-8.287884874,72.80701494,1.377302331,-180
278,70,-9.781696254,19.96032156,25.99990721,-180
278,71,-10.6930637,38.25065859,7.888893535,-180
278,72,-8.266629131,87.11960468,1.150996481,-180
279,55,8.314436604,146.9594428,-0.68229698,-3.05E-05
279,56,11.03832441,212.444751,-1.416055074,-3.05E-05
279,59,11.00771692,196.7308542,-1.529188485,-3.05E-05
279,60,8.266896002,129.2318194,-0.775897757,-3.05E-05
279,61,-8.183167809,55.04729672,1.82178812,-180
279,64,-3.768600721,9.31355023,34.31170613,-180
279,65,11.03788066,179.3917902,-1.677032137,-3.05E-05
279,66,8.245151966,115.1081511,-0.87110666,-3.05E-05
279,68,-10.04190346,20.80390571,14.61699928,-180
279,69,-8.203169624,71.98664196,1.393001397,-180
279,70,-9.55798203,18.99229796,27.43313053,-180
279,71,-10.77503289,37.17226284,8.11927846,-180
279,72,-8.338059237,86.28576107,1.162120936,-180
280,55,8.252590064,147.7846924,-0.678486763,-3.05E-05
280,56,11.04563254,212.444751,-1.416055074,-3.05E-05
280,59,11.07455332,196.7308542,-1.529188485,-3.05E-05
280,60,8.208814576,130.0526886,-0.771000134,-3.05E-05
280,61,-8.210314527,55.04729672,1.82178812,-180
280,64,-2.559129163,8.995680361,35.7050965,-180
280,65,10.98056328,180.4898396,-1.666826657,-3.05E-05
280,66,8.205089662,115.9286475,-0.864940848,-3.05E-05
280,68,-9.897088121,19.80849899,15.36919591,-180
280,69,-8.197037418,71.16689518,1.409050114,-180
280,70,-9.198591851,18.05848947,28.98211947,-180
280,71,-10.679075,36.10339869,8.361350598,-180
280,72,-8.199771803,85.4657645,1.173272392,-180
281,55,8.217247828,148.6064172,-0.674734871,-3.05E-05
281,56,11.03057725,214.6523833,-1.401488472,-3.05E-05
281,59,11.04950378,198.9432562,-1.512178761,-3.05E-05
281,60,8.253931,130.8780797,-0.76613748,-3.05E-05
281,61,-8.136492432,53.41259641,1.877563881,-180
281,64,-1.23429784,8.805679941,36.5986593,-180
281,65,11.06842017,181.5966684,-1.656664534,-3.05E-05
281,66,8.236157388,116.7522504,-0.858838855,-3.05E-05
281,68,-9.781887225,18.82364237,16.19483729,-180
281,69,-8.192503073,70.34759556,1.42546391,-180
281,70,-8.95672671,17.1462495,30.68485941,-180
281,71,-10.70592936,35.0317535,8.619047384,-180
281,72,-8.226240259,84.64310304,1.184677254,-180
282,55,8.308280207,149.4372363,-0.670983408,-3.05E-05
282,56,11.03917814,215.7562823,-1.394316453,-3.05E-05
282,59,11.02285064,200.0455345,-1.50384453,-3.05E-05
282,60,8.256615774,131.7037343,-0.761334258,-3.05E-05
282,61,-8.206842251,52.59180541,1.906877429,-180
282,65,11.09511582,182.7061725,-1.646601471,-3.05E-05
282,66,8.243648555,117.5766028,-0.852816923,-3.05E-05
282,68,-9.561455101,17.85981903,17.09494189,-180
282,69,-8.131083257,69.53443856,1.442137222,-180
282,70,-8.47420053,16.27996563,32.51160498,-180
282,71,-10.70412582,33.96017157,8.893184155,-180
282,72,-8.248791964,83.81820434,1.196337968,-180
283,55,8.233069246,150.2605371,-0.667306819,-3.05E-05
283,56,11.04386616,216.8606786,-1.387214292,-3.05E-05
283,59,11.00612393,201.1461324,-1.495614169,-3.05E-05
283,60,8.311263018,132.5348513,-0.756559704,-3.05E-05
283,61,-8.236143837,51.76805497,1.937231771,-180
283,65,11.02670902,183.808841,-1.636720819,-3.05E-05
283,66,8.251753831,118.401769,-0.846873032,-3.05E-05
283,68,-9.438694585,16.90682638,18.09089985,-180
283,69,-8.24316691,68.71006304,1.459443541,-180
283,70,-8.116154491,15.44585993,34.50616041,-180
283,71,-10.55771867,32.90315921,9.181308441,-180
283,72,-8.154861084,83.00268472,1.208093985,-180
284,55,8.200763193,151.0806095,-0.663684485,-3.05E-05
284,56,11.02261543,217.9629189,-1.380197776,-3.05E-05
284,59,11.06528784,202.2526641,-1.487429766,-3.05E-05
284,60,8.19364597,133.3542023,-0.751911005,-3.05E-05
284,61,-8.222186424,50.94571029,1.968513981,-180
284,65,10.9729406,184.906129,-1.627005411,-3.05E-05
284,66,8.234827289,119.2252433,-0.841023362,-3.05E-05
284,68,-9.220171856,15.97403397,19.18736435,-180
284,69,-8.274135231,67.8825974,1.477237578,-180
284,70,-7.536975786,14.66635649,36.62702847,-180
284,71,-10.66070104,31.83566997,9.491969121,-180
284,72,-8.225945768,82.18005189,1.22018898,-180
285,55,8.298792858,151.9104848,-0.660058666,-3.05E-05
285,56,10.9893512,219.0618598,-1.373272577,-3.05E-05
285,59,10.97859264,203.3505178,-1.479397604,-3.05E-05
285,60,8.259310938,134.1801313,-0.747282447,-3.05E-05
285,61,-8.117576137,50.1338184,2.000405927,-180
285,65,10.98327781,184.906129,-1.627005411,-3.05E-05
285,66,8.145308194,119.2252433,-0.841023362,-3.05E-05
285,68,-9.225778572,15.97403397,19.18736435,-180
285,69,-8.202769098,67.06225565,1.495312025,-180
285,70,-7.057923349,13.92938609,38.91511841,-180
285,71,-10.58750676,30.77537645,9.822178573,-180
285,72,-8.256800547,81.35433691,1.232575326,-180
286,55,8.269260161,152.7374059,-0.656484949,-3.05E-05
286,56,11.01874522,220.1637216,-1.366398401,-3.05E-05
286,59,10.99118604,204.4496249,-1.471442711,-3.05E-05
286,60,8.287666324,135.0088901,-0.742694959,-3.05E-05
286,61,-8.174508031,49.31621017,2.033584265,-180
286,65,11.08483988,187.1129346,-1.607811479,-3.05E-05
286,66,8.263850072,120.8661614,-0.829604553,-3.05E-05
286,68,-8.692025682,14.17893822,21.73211562,-180
286,69,-8.186376679,66.24356434,1.51379657,-180
286,70,-6.324137504,13.26107805,41.28658041,-180
286,71,-10.53109136,29.72056115,10.17442365,-180
286,72,-8.266553121,80.52765484,1.2452307,-180
287,55,8.308842883,153.5682846,-0.652932893,-3.05E-05
287,56,10.97353578,221.2610791,-1.359620391,-3.05E-05
287,59,11.01439452,205.5510677,-1.463556283,-3.05E-05
287,60,8.223966947,135.8312791,-0.738198071,-3.05E-05
287,61,-8.197748289,48.49628803,2.067980694,-180
287,65,11.02165244,188.2150977,-1.598393894,-3.05E-05
287,66,8.338837403,121.7000318,-0.823919833,-3.05E-05
287,68,-8.357551407,13.32449674,23.20431496,-180
287,69,-8.242462873,65.41925999,1.532875432,-180
287,70,-5.530559579,12.66643711,43.69362713,-180
287,71,-10.56391848,28.66224418,10.55432943,-180
287,72,-8.228136849,79.7048101,1.258088084,-180
288,55,8.26182907,154.3944634,-0.64943884,-3.05E-05
288,56,11.08757299,222.3698345,-1.352839942,-3.05E-05
288,59,11.04204549,206.6552654,-1.455734541,-3.05E-05
288,60,8.22114349,136.6533811,-0.733756853,-3.05E-05
288,61,-8.208443459,47.67527318,2.10360922,-180
288,65,11.09161487,189.3242481,-1.589027343,-3.05E-05
288,66,8.280691887,122.5280884,-0.818351324,-3.05E-05
288,68,-7.858456759,12.51647225,24.79969568,-180
288,69,-8.261417239,64.59305356,1.552487133,-180
288,70,-4.569148687,12.16320336,46.00355156,-180
288,71,-10.43966526,27.61615067,10.95897888,-180
288,72,-8.291207482,78.87565372,1.271315513,-180
289,55,8.211026157,155.215561,-0.646003132,-3.05E-05
289,56,11.01142306,223.470975,-1.34617267,-3.05E-05
289,59,11.01864498,207.7571182,-1.448012314,-3.05E-05
289,60,8.288511375,137.4822245,-0.729332991,-3.05E-05
289,61,-8.160704199,46.85904116,2.140268643,-180
289,65,11.04089198,190.428329,-1.579812008,-3.05E-05
289,66,8.228865518,123.3509701,-0.812891686,-3.05E-05
289,68,-7.379898958,11.75139024,26.53571964,-180
289,69,-8.263787708,63.76659975,1.572613329,-180
289,70,-3.560601398,11.75519162,48.10346794,-180
289,71,-10.38166336,26.57560914,11.39370066,-180
289,72,-8.196140915,78.05599085,1.284667773,-180
290,55,8.194448835,156.034999,-0.642610421,-3.05E-05
290,56,11.01872363,224.5728405,-1.339566474,-3.05E-05
290,59,11.03970864,208.8610853,-1.440357007,-3.05E-05
290,60,8.232679181,138.3054894,-0.724991396,-3.05E-05
290,61,-8.172791539,46.04157202,2.17828732,-180
290,65,11.03262354,191.5315852,-1.570709722,-3.05E-05
290,66,8.316233908,124.1825839,-0.80744763,-3.05E-05
290,68,-6.706190031,11.04853471,28.37081866,-180
290,69,-8.178715952,62.94865315,1.593052896,-180
290,70,-2.441732109,11.45443914,49.80887317,-180
290,71,-10.37845661,25.53506028,11.86460548,-180
290,72,-8.26685167,77.22927708,1.298422057,-180
291,55,8.253751847,156.8603603,-0.639229019,-3.05E-05
291,56,11.04647028,225.6774739,-1.333008453,-3.05E-05
291,59,10.99701025,208.8610853,-1.440357007,-3.05E-05
291,60,8.262094762,138.3054894,-0.724991396,-3.05E-05
291,61,-8.144818411,45.22690854,2.217543814,-180
291,65,11.06991288,192.6385662,-1.56168153,-3.05E-05
291,66,8.229098683,125.0054803,-0.802131949,-3.05E-05
291,68,-5.943126254,10.41582104,30.26770704,-180
291,69,-8.165166889,62.13206048,1.613995663,-180
291,70,-1.251378497,11.26962034,50.93428642,-180
291,71,-10.28673585,24.50337137,12.37189569,-180
291,72,-8.138316137,76.41540135,1.312253536,-180
292,55,8.305487503,157.6909058,-0.635862112,-3.05E-05
292,56,11.09007723,226.7864915,-1.326488688,-3.05E-05
292,59,10.9863356,211.0594301,-1.425351479,-3.05E-05
292,60,8.19010051,139.9507142,-0.716468136,-3.05E-05
292,61,-8.190329617,44.40767482,2.258474118,-180
292,65,10.9845361,193.7370167,-1.552824931,-3.05E-05
292,66,8.199698245,125.8254471,-0.796904357,-3.05E-05
292,68,-5.086855608,9.861040046,32.1676354,-180
292,69,-8.155529981,61.31643468,1.635470685,-180
292,70,-0.02446004,11.20549159,51.34003722,-180
292,71,-10.21252318,23.47867716,12.92098687,-180
292,72,-8.135462794,75.60181625,1.326377796,-180
293,55,8.192360081,158.5101425,-0.632575617,-3.05E-05
293,59,11.06814083,212.1662403,-1.417914309,-3.05E-05
293,60,8.228898308,140.7735993,-0.71227984,-3.05E-05
293,61,-8.202493918,43.58721059,2.301009183,-180
293,65,11.07138157,194.8441457,-1.543999442,-3.05E-05
293,66,8.200173494,126.6454506,-0.791744234,-3.05E-05
293,68,-4.034302817,9.404273224,33.93533322,-180
293,69,-8.156829489,60.50068664,1.657528317,-180
293,71,-10.13543123,22.46122412,13.51713472,-180
293,72,-8.175502388,74.78422665,1.34088125,-180
294,55,8.302337917,159.3403783,-0.629279477,-3.05E-05
294,59,11.20023463,213.286248,-1.410467056,-3.05E-05
294,60,8.275990887,141.6011908,-0.708116692,-3.05E-05
294,61,-8.151079963,42.77187394,2.344896329,-180
294,65,11.07573101,195.9517142,-1.535270272,-3.05E-05
294,66,8.215736137,127.4670176,-0.786640859,-3.05E-05
294,68,-2.845198777,9.059853288,35.41394756,-180
294,69,-8.264393551,59.67416126,1.680492687,-180
294,71,-10.06070263,21.4506528,14.16692977,-180
294,72,-8.174769561,73.96670538,1.355704169,-180
295,55,8.224160553,160.162788,-0.626048102,-3.05E-05
295,59,11.4134791,214.4275949,-1.402957971,-3.05E-05
295,60,8.258440397,142.4270271,-0.704010603,-3.05E-05
295,61,-8.133729615,41.95827014,2.390391857,-180
295,65,11.08217517,197.0599203,-1.526634321,-3.05E-05
295,66,8.294172099,128.2964285,-0.781555066,-3.05E-05
295,68,-1.554412781,8.838827212,36.43925503,-180
295,69,-8.170780449,58.85699605,1.703831328,-180
295,71,-9.905221419,20.45501597,14.87201546,-180
295,72,-8.250366229,73.14161799,1.371000341,-180
296,55,8.279169258,160.9907015,-0.622828449,-3.05E-05
296,59,11.60135931,215.5877201,-1.395406847,-3.05E-05
296,60,8.222356334,143.2492563,-0.699969486,-3.05E-05
296,61,-8.152073553,41.14280352,2.4377987,-180
296,65,11.04514212,198.1644344,-1.518123284,-3.05E-05
296,66,8.261600321,129.122577,-0.776554235,-3.05E-05
296,68,-0.183385744,8.751205972,36.86397608,-180
296,69,-8.168727825,58.04003801,1.727821282,-180
296,71,-9.777663452,19.47132804,15.64208533,-180
296,72,-8.188006808,72.32277058,1.386525991,-180
297,55,8.309889073,161.8216875,-0.619629978,-3.05E-05
297,59,11.80581175,216.7683009,-1.387805581,-3.05E-05
297,60,8.226115567,144.0718633,-0.695972674,-3.05E-05
297,61,-8.159379488,40.32660364,2.487169813,-180
297,65,11.04250362,199.2686708,-1.509708734,-3.05E-05
297,66,8.215078686,129.9440801,-0.771644581,-3.05E-05
297,69,-8.234213981,57.21652074,1.752697515,-180
297,71,-9.67907148,18.49649084,16.48938027,-180
297,72,-8.168984177,71.50583856,1.402369766,-180
298,55,8.293283672,162.6509977,-0.616470543,-3.05E-05
298,59,12.04975137,217.9732713,-1.380132213,-3.05E-05
298,60,8.213792695,144.8932325,-0.692027159,-3.05E-05
298,61,-8.074569828,39.51887491,2.538038174,-180
298,65,11.07157254,200.3758232,-1.501365106,-3.05E-05
298,66,8.257170628,130.7697853,-0.76677198,-3.05E-05
298,69,-8.153533847,56.40106816,1.77804628,-180
298,71,-9.581395354,17.53010179,17.42666498,-180
298,72,-8.224858686,70.68329521,1.418692497,-180
299,55,8.320438303,163.4830448,-0.613332895,-3.05E-05
299,59,12.2261413,219.1958776,-1.372432789,-3.05E-05
299,60,8.315483071,145.7247784,-0.68807807,-3.05E-05
299,61,-8.17088169,38.70148753,2.591678534,-180
299,65,11.08584082,201.4844125,-1.493102554,-3.05E-05
299,66,8.170460481,131.5868219,-0.762010729,-3.05E-05
299,69,-8.144486441,55.58651905,1.804109819,-180
299,71,-9.332362137,16.5872847,18.45184415,-180
299,72,-8.17659118,69.86558795,1.435300336,-180
300,55,8.293321318,164.3123638,-0.610237157,-3.05E-05
300,59,12.43938064,220.4398097,-1.364686742,-3.05E-05
300,60,8.291547609,145.7247784,-0.68807807,-3.05E-05
300,61,-8.122533643,38.70148753,2.591678534,-180
300,65,11.02057654,202.5864583,-1.484978434,-3.05E-05
300,66,8.355688195,132.4223858,-0.757202284,-3.05E-05
300,69,-8.152551578,54.77114784,1.830976455,-180
300,71,-9.11559337,15.66436472,19.58200189,-180
300,72,-8.228667107,69.04267253,1.452411237,-180
301,55,8.235452632,165.1359134,-0.607193728,-3.05E-05
301,59,12.65317334,221.7051291,-1.356896717,-3.05E-05
301,60,8.274385928,147.3813743,-0.680343571,-3.05E-05
301,61,-8.090697941,37.08012419,2.705084624,-180
301,65,11.07847207,203.6943082,-1.476900158,-3.05E-05
301,66,8.342249259,133.2566016,-0.752461756,-3.05E-05
301,69,-8.222737698,53.94876282,1.858897247,-180
301,71,-8.872741125,14.7634864,20.83065429,-180
301,72,-8.144075202,68.22821068,1.469752914,-180
302,55,8.275871816,165.9634954,-0.604165826,-3.05E-05
302,59,12.85024737,222.9901437,-1.349075945,-3.05E-05
302,60,8.238446332,148.2052122,-0.676561524,-3.05E-05
302,61,-8.055980339,36.27416866,2.765233591,-180
302,65,11.00745168,204.7950347,-1.468960413,-3.05E-05
302,66,8.274787968,134.0840754,-0.74781782,-3.05E-05
302,69,-8.136683133,53.13498117,1.887377162,-180
302,71,-8.579777683,13.88908267,22.20952658,-180
302,72,-8.250976623,67.40304274,1.487750083,-180
303,55,8.312626038,166.7947591,-0.601154703,-3.05E-05
303,59,13.06169897,224.2963022,-1.341218347,-3.05E-05
303,60,8.231101914,149.0283142,-0.672824619,-3.05E-05
303,61,-8.05426111,35.46835296,2.82810823,-180
303,65,11.04733345,205.8997738,-1.461077108,-3.05E-05
303,66,8.191649238,134.9032256,-0.743276716,-3.05E-05
303,69,-8.207943945,52.31407553,1.917004608,-180
303,71,-8.136334288,13.0560096,23.71038117,-180
303,72,-8.131880291,66.58980756,1.505923551,-180
304,55,8.260125632,167.6207559,-0.598192242,-3.05E-05
304,59,13.22276382,225.6185736,-1.333356514,-3.05E-05
304,60,8.282492024,149.8565631,-0.669105785,-3.05E-05
304,61,-8.096851074,34.65825294,2.894267909,-180
304,65,11.05219404,207.0049886,-1.453274632,-3.05E-05
304,66,8.247236029,134.9032256,-0.743276716,-3.05E-05
304,69,-8.131589474,51.50077362,1.947289579,-180
304,71,-7.746786766,12.25742784,25.36046528,-180
304,72,-8.208944461,65.76884824,1.524725645,-180
305,55,8.313794627,168.4521417,-0.595239792,-3.05E-05
305,59,13.47449177,226.9660148,-1.325439288,-3.05E-05
305,60,8.209294714,150.6774839,-0.665460199,-3.05E-05
305,61,-8.044649775,33.85334863,2.963143329,-180
305,65,11.09058783,208.1140405,-1.445528398,-3.05E-05
305,66,8.256902261,136.553648,-0.734292788,-3.05E-05
305,69,-8.190804241,50.68156856,1.978777534,-180
305,71,-7.18418544,11.510148,27.13697148,-180
305,72,-8.232041855,64.94557326,1.544058303,-180
306,55,8.294857517,169.2816142,-0.592323039,-3.05E-05
306,60,8.287520661,151.506234,-0.661819921,-3.05E-05
306,61,-8.078194212,33.0450363,3.035691658,-180
306,65,11.03062317,209.2170963,-1.437905531,-3.05E-05
306,66,8.163380626,137.3699795,-0.729928961,-3.05E-05
306,69,-8.153061668,49.86612511,2.011148986,-180
306,71,-6.516946995,10.82360023,29.01582525,-180
306,72,-8.187659702,64.12674984,1.563778983,-180
307,55,8.256151057,170.1072371,-0.589448072,-3.05E-05
307,60,8.242268998,152.3304523,-0.658238837,-3.05E-05
307,61,-8.110039431,32.23351944,3.112193101,-180
307,65,11.04375643,210.3214656,-1.430353712,-3.05E-05
307,66,8.223906103,138.1923587,-0.72558494,-3.05E-05
307,69,-8.149445875,49.05102716,2.044583023,-180
307,71,-5.679682461,10.21447627,30.92906235,-180
307,72,-8.232980227,63.30337624,1.584123876,-180
308,55,8.248189561,170.9320516,-0.586603653,-3.05E-05
308,60,8.229026387,153.153347,-0.654701958,-3.05E-05
308,61,-8.026537042,31.4302973,3.191808611,-180
308,65,10.98217429,211.4196858,-1.422922204,-3.05E-05
308,66,8.198558543,139.0122141,-0.721305414,-3.05E-05
308,69,-8.115315675,48.23933482,2.079000891,-180
308,71,-4.731637437,9.692947437,32.79473153,-180
308,72,-8.178630964,62.48544846,1.604865276,-180
309,55,8.197894057,171.7518346,-0.583803657,-3.05E-05
309,60,8.317699729,153.9851147,-0.65116536,-3.05E-05
309,61,-8.001990378,30.62950645,3.275346469,-180
309,65,11.07041564,212.5267127,-1.415508856,-3.05E-05
309,66,8.203582078,139.8325626,-0.717073547,-3.05E-05
309,69,-8.148918279,47.42429218,2.114747081,-180
309,71,-3.648403071,9.272078026,34.4867832,-180
309,72,-8.103118676,61.67506053,1.62595825,-180
310,55,8.28633557,172.5804668,-0.581000471,-3.05E-05
310,60,8.274989923,154.8126093,-0.647684643,-3.05E-05
310,61,-7.960429167,29.8328207,3.362913894,-180
310,65,10.98216241,213.6249218,-1.408230497,-3.05E-05
310,66,8.352501219,140.6678007,-0.712815585,-3.05E-05
310,69,-8.115022855,46.61261147,2.151589038,-180
310,71,-2.412231359,8.968624411,35.82941937,-180
310,72,-8.131400307,60.86183557,1.647689965,-180
311,55,8.292184647,173.4096778,-0.578222147,-3.05E-05
311,60,8.253861873,155.6379872,-0.644249703,-3.05E-05
311,61,-8.022641813,29.02985497,3.456043536,-180
311,65,11.06035525,214.7309618,-1.40097551,-3.05E-05
311,66,8.277049806,141.4955048,-0.708645626,-3.05E-05
311,69,-8.212985321,45.79114058,2.190206149,-180
311,71,-1.085190275,8.792618533,36.66189241,-180
311,72,-8.23161214,60.03860106,1.670289043,-180
312,55,8.236822168,174.2333614,-0.575488524,-3.05E-05
312,60,8.285846801,156.4665602,-0.640837918,-3.05E-05
312,61,-7.947514717,28.23433583,3.553542938,-180
312,65,10.9902296,215.8299827,-1.393840236,-3.05E-05
312,66,8.228497355,142.3183489,-0.704548232,-3.05E-05
312,69,-8.219902298,44.96893787,2.230271478,-180
312,72,-8.230188545,59.21550168,1.693512888,-180
