帧号,速度(m/s),距离(m),角度(deg),SNR(dB)
139,-11.92299611,178.0569782,2.694626593,15.48720327
139,-11.92299611,180.0576184,2.694626593,11.15826577
139,-11.87979685,176.056338,2.785989899,9.118590823
139,-11.75019906,144.0460948,3.061044122,8.122629716
139,-11.75019906,146.046735,3.061044122,12.10706413
139,-11.75019906,148.0473752,3.061044122,8.064238505
139,-11.01581162,154.0492958,1.878475835,11.90774726
139,-11.01581162,156.049936,1.878475835,13.28988675
139,-8.294258162,184.0588988,0.356464735,8.406045333
139,-8.294258162,186.0595391,0.445616044,9.552482003
139,-8.2510589,166.053137,0.623993699,9.244605036
139,-8.2510589,168.0537772,0.623993699,14.2262546
139,-8.2510589,170.0544174,0.623993699,8.024829149
139,7.132198034,13,-5.739170477,29.28326341
139,7.337934515,14.5,-10.24034832,39.84064288
139,7.406513343,16,-8.949018065,29.61951979
139,7.47509217,17.5,-4.460843698,16.6025476
139,7.47509217,19,-7.020370749,7.402665556
139,7.543670997,14,-4.460843698,31.26907071
139,8.023722788,29,-3.184738537,21.75877206
139,8.092301615,32,-1.273344361,14.52855115
139,10.28682409,24,-12.18747414,29.22765351
139,10.90403353,40.5,-7.662255661,10.56725814
139,10.90403353,42,-7.662255661,7.591086274
139,10.90403353,56,-5.739170477,5.602264692
139,10.90403353,57.5,-5.099688914,3.802670731
139,13.37287131,44.5,-10.88794813,11.50003744
139,13.37287131,45.5,-11.53695903,9.228711921
139,13.37287131,47,-11.53695903,9.136931418
139,13.37287131,48.5,-12.18747414,8.856658831
139,13.44145014,50,-10.88794813,9.480799877
139,13.57860779,60,-8.305109528,12.45110832
139,13.71576545,77,-6.379370208,4.366043773
140,-11.75019906,142.0454545,3.337671732,11.09510416
140,-11.75019906,144.0460948,3.337671732,18.7431346
140,-11.75019906,146.046735,3.245277395,17.12012491
140,-11.75019906,148.0473752,3.245277395,9.323480469
140,-11.01581162,156.049936,1.788372201,15.89346496
140,-10.97261236,152.0486556,1.788372201,11.73769172
140,-10.97261236,154.0492958,1.788372201,19.49548856
140,-8.2510589,164.0524968,0.623993699,6.795584418
140,-8.2510589,166.053137,0.623993699,19.0923832
140,-8.2510589,168.0537772,0.623993699,19.80664804
140,-8.2510589,170.0544174,0.623993699,9.140825196
140,7.132198034,13.5,-7.662255661,32.11230164
140,7.337934515,15,-8.949018065,43.37235384
140,7.406513343,16.5,-8.305109528,33.80673941
140,7.543670997,15,-4.460843698,34.6400173
140,7.543670997,19.5,-5.739170477,21.88947319
140,7.749407479,17.5,-4.460843698,5.366880525
140,8.092301615,30,-3.184738537,28.41734004
140,10.49256057,25,-11.53695903,25.05613057
140,10.49256057,26.5,-12.18747414,25.54540227
140,10.76687588,41.5,-7.662255661,9.927339795
140,10.90403353,57.5,-5.739170477,8.102128149
140,13.37287131,45,-10.24034832,14.04501496
140,13.37287131,50,-10.24034832,14.10383618
140,13.44145014,48.5,-9.594068227,12.63101163
140,13.64718662,78.5,-6.379370208,7.369950845
141,-11.75019906,142.0454545,3.709250956,13.06748824
141,-11.75019906,144.0460948,3.709250956,15.11575503
141,-11.75019906,146.046735,3.802679657,6.457442242
141,-10.97261236,150.0480154,1.878475835,6.581401561
141,-10.97261236,152.0486556,1.878475835,17.89180775
141,-10.97261236,154.0492958,1.878475835,18.45714895
141,-10.97261236,156.049936,1.878475835,7.648865498
141,-10.54061975,184.0588988,1.60844964,11.3045137
141,-10.54061975,186.0595391,1.60844964,12.63574071
141,-8.2510589,166.053137,0.356464735,6.915739732
141,-8.2510589,168.0537772,0.356464735,4.739114576
141,-8.2510589,182.0582586,0.445616044,5.358410894
141,-8.2510589,184.0588988,0.445616044,8.762389518
141,0.137157654,7,-20.82749693,7.764453718
141,1.371576545,5.5,-11.53695903,21.49216713
141,2.605995435,6,-8.305109528,12.00882731
141,3.017468399,6.5,-11.53695903,27.68987881
141,3.360362535,7,-6.379370208,19.40240049
141,3.634677844,7,-19.47122063,15.15040976
141,5.692042662,15,-7.662255661,16.06063568
141,5.897779143,16.5,-10.24034832,19.35650159
141,7.337934515,15,-8.949018065,27.65734433
141,7.543670997,16,-8.305109528,35.03754564
141,7.612249824,17.5,-6.379370208,19.84024694
141,7.612249824,19,-8.305109528,10.5497521
141,7.680828652,18.5,-4.460843698,10.39563267
141,7.680828652,20,-6.379370208,8.362601901
141,7.749407479,21.5,-5.739170477,5.078135491
141,8.160880442,31,-3.184738537,24.40385311
141,8.160880442,33.5,-1.910213172,5.12601287
141,10.35540291,26,-10.88794813,24.42082428
141,10.35540291,27.5,-11.53695903,10.16369076
141,10.42398174,28.5,-10.88794813,9.016964337
141,10.49256057,29.5,-8.305109528,4.497276462
141,10.83545471,45,-7.662255661,9.400707626
141,10.90403353,42.5,-6.379370208,12.30956089
141,10.97261236,59.5,-5.099688914,14.50875779
141,13.30429249,47,-9.594068227,10.95773946
141,13.37287131,50.5,-8.949018065,16.99453425
142,-11.66380054,142.0454545,3.337671732,6.393817107
142,-11.66380054,144.0460948,3.523047781,5.63767077
142,-11.05901088,152.0486556,1.878475835,8.018536777
142,-11.05901088,154.0492958,1.878475835,4.212262127
142,-8.2510589,164.0524968,0.623993699,17.82936501
142,-8.2510589,166.053137,0.623993699,20.06247751
142,-8.2510589,168.0537772,0.623993699,11.03183469
142,-8.207859639,182.0582586,0.267332166,12.4980016
142,-8.207859639,184.0588988,0.267332166,11.29919131
142,0.068578827,6.5,-20.14788629,42.02234703
142,1.028682409,7,-21.51018827,47.58437024
142,1.577313027,5.5,-20.14788629,13.39778734
142,2.331680126,6,-18.12620396,24.32096344
142,2.74315309,6,-21.51018827,20.13742734
142,3.223204881,6,-12.18747414,13.72140979
142,3.908993153,6.5,-10.24034832,36.27452255
142,4.183308462,7.5,-18.79736882,23.90298939
142,5.554885007,16,-10.88794813,14.73117837
142,5.623463834,17.5,-7.662255661,18.10453167
142,6.034936798,16,-9.594068227,6.0758726
142,7.543670997,16.5,-8.305109528,30.80496251
142,7.612249824,18,-7.662255661,25.13425238
142,7.680828652,16.5,-3.822553729,27.31317352
142,7.680828652,19.5,-5.099688914,30.48361641
142,7.680828652,21,-6.379370208,27.73908684
142,8.092301615,31.5,-3.184738537,25.33205413
142,10.5611394,27,-10.24034832,27.57493854
142,10.5611394,29,-11.53695903,19.32944333
142,10.83545471,44,-7.662255661,10.00645612
142,10.90403353,45,-7.020370749,10.73111221
142,10.90403353,59.5,-5.739170477,4.322774499
142,13.37287131,49,-9.594068227,15.63933626
142,13.37287131,54,-10.24034832,20.51526259
142,13.44145014,51.5,-8.949018065,15.22144611
142,13.78434428,81.5,-6.379370208,9.529502344
143,-11.96619537,172.0550576,2.877509969,5.704299154
143,-11.96619537,174.0556978,2.877509969,6.818131904
143,-11.75019906,140.0448143,3.523047781,8.933623384
143,-11.75019906,142.0454545,3.430259692,10.61134439
143,-11.75019906,144.0460948,3.337671732,5.02154835
143,-10.97261236,150.0480154,1.968681243,10.43150594
143,-10.97261236,152.0486556,1.968681243,11.35216893
143,-10.58381901,182.0582586,1.518620524,6.304795215
143,-10.58381901,184.0588988,1.518620524,7.02958119
143,-8.207859639,162.0518566,0.623993699,7.143932689
143,-8.207859639,164.0524968,0.713229483,15.34158668
143,-8.207859639,166.053137,0.713229483,13.40720467
143,-8.207859639,182.0582586,0.445616044,5.05927351
143,-8.207859639,184.0588988,0.534790795,4.281658724
143,0.274315309,6.5,-21.51018827,43.98814172
143,0.617209445,8.5,-20.82749693,28.19190802
143,1.097261236,9.5,-20.82749693,4.130726764
143,1.165840063,6.5,-21.51018827,31.45204287
143,1.920207163,7,-20.14788629,45.82507623
143,2.331680126,7,-20.82749693,21.02058702
143,2.537416608,6,-16.12762021,27.14807439
143,2.880310744,6,-10.88794813,29.55568796
143,3.428941362,6,-17.45760312,26.37372554
143,4.046150808,8,-6.379370208,22.19150267
143,4.594781426,7,-8.949018065,30.04947326
143,4.937675562,7.5,-9.594068227,18.89595167
143,6.103515625,18,-10.88794813,20.76304746
143,7.47509217,16.5,-8.305109528,26.81059922
143,7.543670997,16,-3.822553729,22.53381681
143,7.612249824,17.5,-7.662255661,32.32695114
143,7.749407479,18.5,-7.020370749,35.14438473
143,7.749407479,21.5,-7.020370749,9.416318373
143,8.160880442,32.5,-3.184738537,16.75887147
143,10.5611394,28,-10.24034832,40.16991933
143,10.62971822,30.5,-10.24034832,7.0327204
143,10.76687588,45,-7.020370749,5.978867428
143,10.76687588,46.5,-7.020370749,6.513940228
143,10.97261236,60.5,-5.739170477,4.725767965
143,10.97261236,62,-5.099688914,5.324779748
143,13.51002897,55.5,-10.88794813,13.26999762
143,13.57860779,50,-8.949018065,10.01074236
143,13.57860779,53.5,-8.305109528,8.7644589
143,13.71576545,86.5,-5.099688914,7.303441798
144,-11.79339832,138.0441741,3.523047781,4.067253648
144,-11.79339832,140.0448143,3.523047781,6.87837771
144,-11.75019906,170.0544174,2.785989899,10.12845742
144,-11.75019906,172.0550576,2.785989899,16.8937688
144,-11.75019906,174.0556978,2.877509969,12.51595575
144,-11.01581162,150.0480154,1.878475835,7.421814962
144,-10.67021753,180.0576184,1.60844964,9.173745274
144,-10.67021753,182.0582586,1.60844964,15.06115779
144,-10.67021753,184.0588988,1.518620524,11.77722828
144,-8.337457423,162.0518566,0.623993699,12.23896146
144,-8.337457423,164.0524968,0.623993699,16.38725793
144,-8.337457423,166.053137,0.534790795,9.360480972
144,-8.207859639,180.0576184,0.356464735,7.496353341
144,-8.207859639,182.0582586,0.356464735,6.685070122
144,1.028682409,7,-16.79144711,41.4889265
144,1.851628336,7,-7.020370749,34.75102697
144,2.057364817,9,-21.51018827,11.60187191
144,2.880310744,7,-19.47122063,49.50447476
144,2.880310744,10.5,-12.83958841,8.040230981
144,3.428941362,8,-18.12620396,25.24172219
144,3.428941362,10,-15.46600995,6.850905869
144,3.703256671,6,-11.53695903,23.07655826
144,5.143412044,8,-16.12762021,35.85376233
144,5.280569698,7.5,-8.949018065,36.59724203
144,7.543670997,17.5,-7.662255661,23.92506441
144,7.817986306,19.5,-7.020370749,29.50660208
144,7.817986306,21,-7.020370749,10.84642048
144,7.817986306,22.5,-6.379370208,7.827845388
144,7.886565133,18,-3.184738537,22.82293859
144,8.092301615,33.5,-3.184738537,21.14298843
144,10.42398174,29,-9.594068227,36.18804845
144,10.42398174,31,-10.24034832,13.97853419
144,10.83545471,46,-7.020370749,13.24438034
144,10.90403353,61.5,-4.460843698,6.879605325
144,10.90403353,63,-5.099688914,7.417992161
144,13.37287131,51.5,-9.594068227,9.374206552
144,13.44145014,54.5,-8.305109528,14.11764917
144,13.44145014,57,-8.949018065,18.37311929
144,13.71576545,84.5,-5.099688914,4.26831042
145,-11.96619537,170.0544174,2.785989899,5.616627186
145,-11.96619537,172.0550576,2.785989899,6.208844288
145,-11.75019906,138.0441741,3.153070288,10.06016764
145,-11.75019906,140.0448143,3.245277395,7.832407241
145,-11.05901088,146.046735,1.968681243,15.49634501
145,-11.05901088,148.0473752,1.968681243,26.32480593
145,-11.05901088,150.0480154,1.968681243,25.11790967
145,-11.05901088,152.0486556,2.058993642,11.30351003
145,-10.54061975,180.0576184,1.60844964,4.595870549
145,-8.294258162,160.0512164,0.534790795,5.270228472
145,-8.294258162,162.0518566,0.534790795,16.28937902
145,-8.294258162,164.0524968,0.534790795,16.01717872
145,-8.294258162,166.053137,0.623993699,4.806902869
145,-8.2510589,178.0569782,0.356464735,8.702989421
145,-8.2510589,180.0576184,0.445616044,13.1390001
145,-8.2510589,182.0582586,0.445616044,7.898623947
145,2.057364817,7,-20.14788629,31.91078706
145,2.194522472,6.5,-8.949018065,27.00565462
145,3.154626053,8.5,-14.80650691,29.90900534
145,3.49752019,10,-18.12620396,9.606498985
145,3.771835499,7.5,-18.79736882,40.30748349
145,4.320466117,8.5,-16.79144711,45.90483084
145,4.594781426,6.5,-8.949018065,12.29324696
145,5.280569698,8.5,-5.099688914,8.823509875
145,5.760621489,8,-8.305109528,31.97634814
145,6.652146243,19.5,-3.822553729,19.75798932
145,6.789303897,17.5,-7.020370749,5.588784641
145,7.612249824,17.5,-5.739170477,24.30318889
145,7.680828652,18,-2.547318183,27.79241708
145,7.749407479,20.5,-7.020370749,31.69085866
145,8.092301615,34,-3.184738537,10.95392256
145,9.395299333,33,-10.24034832,14.4778445
145,10.5611394,30,-9.594068227,35.44603072
145,10.76687588,47,-7.020370749,12.17776632
145,10.83545471,49.5,-5.739170477,12.07584654
145,10.90403353,62.5,-5.099688914,5.661468102
145,13.37287131,53,-10.88794813,9.776381868
145,13.44145014,56,-8.305109528,18.03858149
145,13.44145014,58,-8.949018065,12.29706983
145,13.64718662,85.5,-5.739170477,7.018652035
145,13.71576545,87,-5.739170477,5.266302614
146,-11.7069998,138.0441741,3.153070288,8.981793385
146,-11.7069998,140.0448143,3.153070288,7.45427723
146,-11.10221014,146.046735,1.968681243,4.26466798
146,-11.10221014,148.0473752,1.878475835,6.060821866
146,-10.97261236,166.053137,1.60844964,4.307067859
146,-10.62701827,178.0569782,1.60844964,6.481249092
146,-10.62701827,180.0576184,1.60844964,11.37849486
146,-10.62701827,182.0582586,1.518620524,7.488577571
146,-8.2510589,160.0512164,0.623993699,10.26686646
146,-8.2510589,162.0518566,0.623993699,16.4547225
146,-8.2510589,164.0524968,0.802502889,11.93998423
146,-8.2510589,180.0576184,0.356464735,5.063966602
146,3.017468399,7,-8.949018065,20.52472765
146,3.703256671,7.5,-19.47122063,30.22549279
146,3.703256671,9.5,-17.45760312,9.507431538
146,4.183308462,10,-16.12762021,8.15271463
146,4.389044944,8,-18.79736882,47.79320692
146,4.663360253,11,-15.46600995,8.902590924
146,4.800517907,7,-8.949018065,24.04496993
146,4.800517907,9,-15.46600995,29.74839215
146,4.869096735,10.5,-12.83958841,12.01236178
146,4.937675562,9,-14.80650691,28.44319578
146,5.623463834,9.5,-6.379370208,13.36440434
146,5.760621489,8,-14.14900451,18.40092635
146,6.103515625,9,-13.49339882,26.9571755
146,6.309252107,9.5,-7.020370749,28.1467103
146,7.063619206,17.5,-6.379370208,11.14617229
146,7.680828652,17.5,-5.739170477,24.08092222
146,7.817986306,18,-2.547318183,28.35203699
146,7.817986306,20.5,-7.020370749,31.41758085
146,8.092301615,35,-2.547318183,21.73219707
146,8.092301615,38,-1.273344361,5.034523637
146,10.5611394,31,-8.949018065,28.44199273
146,10.62971822,33,-9.594068227,8.238651958
146,10.69829705,35,-6.379370208,3.976094819
146,10.76687588,47,-7.020370749,11.81224373
146,10.83545471,49.5,-5.739170477,12.59662998
146,13.30429249,54,-10.24034832,4.263145751
146,13.37287131,55,-9.594068227,4.34069628
146,13.37287131,59.5,-8.305109528,11.76972329
146,13.44145014,57,-7.662255661,13.17466947
146,13.78434428,86.5,-5.739170477,7.809439824
147,-11.92299611,166.053137,2.785989899,5.907119874
147,-11.92299611,168.0537772,2.785989899,15.77410255
147,-11.92299611,170.0544174,2.785989899,14.27680581
147,-11.75019906,134.0428937,3.990226306,9.030039699
147,-11.75019906,136.0435339,3.990226306,16.67064558
147,-11.75019906,138.0441741,3.896335726,12.98100699
147,-11.01581162,146.046735,1.878475835,5.874281853
147,-8.207859639,160.0512164,0.623993699,11.04057842
147,-8.207859639,162.0518566,0.623993699,16.95664921
147,-8.207859639,164.0524968,0.713229483,12.41725458
147,3.97757198,7,-7.020370749,21.7585999
147,4.251887289,8,-6.379370208,30.98999986
147,4.457623771,8,-18.79736882,26.34835523
147,4.457623771,9.5,-12.83958841,22.09866981
147,5.006254389,8.5,-16.79144711,50.82006158
147,5.074833216,10.5,-14.14900451,29.7189003
147,5.280569698,9.5,-16.79144711,33.97413318
147,5.417727353,7.5,-8.949018065,22.92700992
147,5.48630618,9.5,-15.46600995,39.19823276
147,5.692042662,11,-10.88794813,7.689366646
147,5.760621489,7.5,-8.305109528,17.72681394
147,6.034936798,10,-5.099688914,20.7898835
147,6.514988588,9.5,-7.020370749,37.46854819
147,6.583567416,10,-12.83958841,37.08959348
147,7.749407479,19.5,-7.662255661,23.06664184
147,7.817986306,18.5,-5.739170477,19.85782202
147,7.955143961,22,-7.020370749,34.77269711
147,7.955143961,25,-5.739170477,6.14359157
147,8.023722788,20,-3.822553729,26.53867845
147,8.160880442,36,-2.547318183,8.14520326
147,10.5611394,32.5,-8.949018065,20.5531735
147,10.5611394,33.5,-9.594068227,13.87410423
147,10.83545471,51.5,-7.020370749,10.25776914
147,10.90403353,49,-6.379370208,8.917745058
147,13.44145014,55.5,-8.305109528,12.89158813
147,13.44145014,58.5,-7.662255661,10.68410681
147,13.44145014,61,-8.305109528,14.57128963
147,13.71576545,88,-5.099688914,7.096557121
148,-11.87979685,166.053137,2.785989899,8.376296907
148,-11.87979685,168.0537772,2.785989899,17.03252419
148,-11.87979685,170.0544174,2.785989899,15.2615485
148,-11.01581162,144.0460948,2.058993642,7.994482089
148,-11.01581162,146.046735,2.058993642,10.22459927
148,-8.294258162,160.0512164,0.534790795,6.925787342
148,-8.294258162,162.0518566,0.534790795,4.133857008
148,-8.2510589,178.0569782,0.445616044,7.958343877
148,-8.2510589,180.0576184,0.445616044,7.670723283
148,4.457623771,8,-14.14900451,18.15186159
148,4.663360253,7.5,-8.305109528,22.62608092
148,5.006254389,8.5,-17.45760312,30.92997081
148,5.554885007,9,-16.12762021,49.59243038
148,5.897779143,10,-13.49339882,43.64571198
148,6.034936798,11.5,-12.83958841,32.40352908
148,6.377830934,8.5,-12.83958841,12.71509807
148,6.583567416,9,-11.53695903,12.0362252
148,6.72072507,10.5,-3.822553729,23.66679993
148,7.200776861,20,-8.949018065,5.572301034
148,7.337934515,21.5,-6.379370208,9.831603036
148,7.749407479,19.5,-3.822553729,21.78636193
148,7.886565133,22.5,-5.099688914,38.2181887
148,7.886565133,24,-5.099688914,14.98991593
148,7.955143961,21,-2.547318183,34.20267729
148,8.092301615,36.5,-2.547318183,10.60996145
148,8.160880442,39.5,-1.273344361,5.425244538
148,10.62971822,33.5,-8.949018065,18.70711847
148,10.62971822,35.5,-8.949018065,6.375501907
148,10.83545471,50,-5.739170477,9.80989293
148,10.97261236,67.5,-5.099688914,8.668839687
148,13.51002897,60,-7.662255661,13.86266792
148,13.64718662,72.5,-7.020370749,6.063498655
149,-11.7069998,136.0435339,3.616042621,11.18631418
149,-11.66380054,132.0422535,3.990226306,9.084285805
149,-11.66380054,134.0428937,3.802679657,15.17482045
149,-11.01581162,142.0454545,2.058993642,18.11427671
149,-11.01581162,144.0460948,2.058993642,25.77330435
149,-11.01581162,146.046735,2.058993642,21.44934177
149,-11.01581162,148.0473752,1.788372201,6.065612561
149,-8.2510589,158.0505762,0.623993699,6.333784474
149,-8.2510589,160.0512164,0.623993699,9.429345956
149,5.074833216,8,-8.949018065,23.17484286
149,5.211990871,9,-5.739170477,32.27730864
149,5.349148525,11,-16.79144711,6.08878224
149,5.760621489,9.5,-14.80650691,48.01282666
149,5.760621489,12.5,-11.53695903,20.25655167
149,5.966357971,11,-11.53695903,29.02641055
149,6.103515625,11,-14.14900451,33.6856632
149,6.240673279,13.5,-8.949018065,18.11872247
149,6.652146243,9.5,-12.83958841,13.05031413
149,6.857882725,11,-11.53695903,30.41334129
149,7.886565133,20.5,-3.184738537,24.16366142
149,7.955143961,23.5,-4.460843698,41.70022209
149,8.023722788,21.5,-3.184738537,30.25495771
149,8.092301615,37.5,-2.547318183,17.48633811
149,10.62971822,35,-10.24034832,11.30328208
149,10.69829705,34.5,-8.305109528,13.38541883
149,10.69829705,36,-8.949018065,11.56733866
149,10.83545471,51.5,-6.379370208,7.275644195
149,10.83545471,53,-6.379370208,7.608308
149,10.97261236,67,-4.460843698,7.101181109
149,13.51002897,57.5,-8.949018065,9.517699162
149,13.51002897,58.5,-8.949018065,11.02447381
149,13.57860779,61,-7.020370749,13.72289438
149,13.57860779,63.5,-8.305109528,9.504275546
149,13.71576545,91,-5.739170477,5.717475523
150,-11.7069998,130.0416133,4.178740295,7.294693572
150,-11.7069998,132.0422535,4.178740295,17.4068321
150,-11.7069998,134.0428937,4.178740295,15.75777036
150,-11.01581162,142.0454545,1.968681243,8.578531222
150,-11.01581162,144.0460948,1.878475835,9.141313089
150,-10.9294131,158.0505762,1.788372201,3.974722651
150,-10.9294131,160.0512164,1.698365175,5.05655244
150,-8.2510589,156.049936,0.623993699,5.197006474
150,-8.2510589,158.0505762,0.534790795,14.38420159
150,-8.2510589,160.0512164,0.534790795,13.36892616
150,-8.2510589,176.056338,0.267332166,6.843299663
150,5.623463834,8.5,-8.305109528,26.27585061
150,5.829200316,9.5,-15.46600995,43.91258095
150,6.103515625,14,-16.12762021,5.373587566
150,6.172094452,10,-13.49339882,41.83737594
150,6.446409761,11.5,-12.18747414,31.69621607
150,6.514988588,14.5,-10.88794813,9.175506147
150,6.583567416,10,-6.379370208,38.00382683
150,6.652146243,13,-11.53695903,32.70059713
150,6.789303897,12,-3.822553729,30.05491985
150,6.995040379,10.5,-10.24034832,9.623210526
150,7.132198034,12,-10.24034832,30.90625224
150,7.47509217,23,-3.822553729,6.962120997
150,7.749407479,22,-6.379370208,20.87323856
150,7.817986306,21,-3.822553729,28.02425592
150,7.886565133,24,-5.099688914,37.88246277
150,7.955143961,22.5,-2.547318183,25.88431395
150,8.160880442,38,-2.547318183,29.32499736
150,10.69829705,35.5,-8.305109528,14.88407914
150,10.69829705,37,-8.949018065,12.86788026
150,11.04119119,68,-3.822553729,3.616806854
150,13.44145014,59,-8.949018065,10.32452787
150,13.51002897,62.5,-7.020370749,13.10035582
150,13.64718662,75,-6.379370208,5.958688454
151,-11.79339832,130.0416133,4.084358683,5.898321391
151,-11.79339832,132.0422535,4.084358683,11.93406501
151,-11.79339832,134.0428937,4.084358683,8.553842819
151,-11.66380054,146.046735,3.153070288,12.59273763
151,-11.66380054,148.0473752,3.153070288,13.70319621
151,-11.66380054,150.0480154,3.061044122,4.637741083
151,-11.01581162,140.0448143,1.878475835,6.677788366
151,-11.01581162,142.0454545,2.058993642,12.92253104
151,-11.01581162,144.0460948,2.058993642,8.958673007
151,-10.88621384,156.049936,1.698365175,13.81854444
151,-10.88621384,158.0505762,1.788372201,20.12811305
151,-10.88621384,160.0512164,1.788372201,15.27812223
151,-8.337457423,174.0556978,0.356464735,5.630856713
151,-8.337457423,176.056338,0.267332166,5.993401033
151,-8.294258162,156.049936,0.534790795,12.03650823
151,-8.294258162,158.0505762,0.445616044,17.6011675
151,-8.294258162,160.0512164,0.445616044,12.16745094
151,5.966357971,9.5,-7.020370749,30.39005759
151,6.446409761,11,-12.83958841,48.42536362
151,6.514988588,12,-9.594068227,25.60870649
151,6.514988588,16.5,-8.305109528,7.372087463
151,6.789303897,13.5,-12.18747414,36.05332544
151,6.926461552,12.5,-3.822553729,30.41359564
151,7.200776861,12.5,-10.24034832,37.02981889
151,7.955143961,22,-5.099688914,18.40233823
151,8.023722788,25,-4.460843698,32.71711293
151,8.092301615,23.5,-2.547318183,30.41528556
151,8.22945927,39,-2.547318183,16.71083928
151,10.76687588,36.5,-8.305109528,17.52733414
151,10.76687588,38.5,-8.305109528,14.03461435
151,10.90403353,53.5,-5.739170477,12.92333017
151,13.51002897,60.5,-8.949018065,6.623208223
151,13.57860779,63.5,-7.020370749,10.7627437
151,13.57860779,65,-8.305109528,4.143469917
151,13.57860779,66.5,-8.305109528,8.966036657
151,13.78056434,100.0320102,-4.750701252,15.98877599
151,13.78434428,94.5,-5.099688914,6.632297224
151,13.78434428,97.5,-4.460843698,3.724464649
152,-11.87979685,162.0518566,3.061044122,5.865611629
152,-11.87979685,164.0524968,2.969192712,4.953400724
152,-11.79339832,134.0428937,3.523047781,5.694054254
152,-11.79339832,144.0460948,3.245277395,4.780962896
152,-11.79339832,146.046735,3.245277395,8.964841982
152,-11.75019906,128.0409731,3.896335726,10.5278969
152,-11.75019906,130.0416133,3.896335726,17.53516905
152,-11.75019906,132.0422535,3.802679657,14.55893879
152,-11.05901088,138.0441741,2.149418304,11.69235319
152,-11.05901088,140.0448143,2.149418304,24.1722041
152,-11.05901088,142.0454545,2.149418304,24.26172983
152,-11.05901088,144.0460948,2.149418304,11.60026377
152,-10.88621384,156.049936,1.698365175,7.97541442
152,-10.88621384,158.0505762,1.788372201,7.021062361
152,-8.337457423,156.049936,0.713229483,14.41880008
152,-8.337457423,158.0505762,0.713229483,14.60184596
152,-8.294258162,172.0550576,0.267332166,4.863334301
152,-8.294258162,174.0556978,0.267332166,14.53485716
152,-8.294258162,176.056338,0.356464735,12.55894393
152,6.309252107,10,-6.379370208,29.84910689
152,6.652146243,11.5,-11.53695903,50.87368367
152,6.857882725,12.5,-10.88794813,27.80991103
152,6.926461552,14,-9.594068227,20.66819267
152,6.995040379,11,-5.739170477,39.5589181
152,7.132198034,13.5,-3.184738537,24.06828971
152,7.337934515,12,-7.020370749,8.056346909
152,7.337934515,13.5,-8.949018065,28.13194596
152,7.886565133,22.5,-5.099688914,19.60780803
152,7.955143961,26,-6.379370208,28.34565241
152,8.023722788,24,-2.547318183,28.63387655
152,8.160880442,40,-1.910213172,11.87505353
152,8.640932233,40.5,-6.379370208,11.56737525
152,10.69829705,38,-9.594068227,6.127177171
152,10.76687588,39.5,-7.662255661,15.18321567
152,10.90403353,54.5,-5.739170477,7.275167663
152,10.97261236,70.5,-4.460843698,6.606371864
152,13.57860779,61.5,-7.662255661,4.194711852
152,13.57860779,63,-7.662255661,5.074783963
152,13.64718662,95,-5.099688914,4.642098641
152,13.69416582,100.0320102,-4.558913533,13.03656018
153,-11.7069998,128.0409731,4.463457333,10.34588966
153,-11.7069998,130.0416133,4.368281773,10.57715206
153,-11.7069998,144.0460948,3.337671732,4.942586506
153,-11.05901088,138.0441741,2.058993642,11.68869639
153,-11.05901088,140.0448143,2.058993642,17.20023361
153,-11.05901088,142.0454545,1.878475835,13.16394228
153,-8.2510589,156.049936,1.070596536,4.5907544
153,-8.2510589,172.0550576,0.356464735,8.672587748
153,-8.2510589,174.0556978,0.445616044,16.26109393
153,-8.2510589,176.056338,0.445616044,12.82445967
153,6.583567416,10.5,-5.099688914,31.7673093
153,6.926461552,12,-7.662255661,46.45346439
153,6.995040379,13.5,-10.88794813,24.90167462
153,7.132198034,15,-10.24034832,25.83455806
153,7.132198034,16.5,-7.020370749,34.95784935
153,7.406513343,14,-8.949018065,17.57061032
153,7.955143961,24,-2.547318183,24.25959673
153,8.023722788,26.5,-5.099688914,35.23184688
153,8.023722788,29.5,-3.822553729,10.10228838
153,8.092301615,25,-2.547318183,27.24383797
153,8.160880442,40.5,-2.547318183,13.26217176
153,10.69829705,39.5,-9.594068227,4.496352836
153,10.76687588,38.5,-7.662255661,10.58597737
153,10.76687588,40.5,-7.662255661,11.91850591
153,10.97261236,55.5,-5.099688914,4.777797259
153,10.97261236,57.5,-5.739170477,4.545800185
153,10.97261236,71.5,-4.460843698,4.258780554
153,13.51002897,63,-7.662255661,7.39839787
153,13.57860779,64,-7.020370749,9.601158437
153,13.71576545,96.5,-5.099688914,5.072865979
153,13.73736508,100.0320102,-4.750701252,14.86847082
153,13.73736508,102.0326504,-4.654658672,12.52154614
154,-11.7069998,126.0403329,4.558913533,8.552247371
154,-11.7069998,128.0409731,4.463457333,13.59162642
154,-11.7069998,130.0416133,4.463457333,7.855667868
154,-10.97261236,136.0435339,2.058993642,10.35935884
154,-10.97261236,138.0441741,2.058993642,22.35952549
154,-10.97261236,140.0448143,2.058993642,21.79954844
154,-10.97261236,142.0454545,2.058993642,8.429435597
154,-10.88621384,154.0492958,1.698365175,9.594268685
154,-10.88621384,156.049936,1.60844964,6.383546903
154,-8.294258162,186.0595391,0.267332166,12.97454329
154,-8.294258162,188.0601793,0.267332166,14.79689538
154,-8.294258162,190.0608195,0.267332166,5.853344164
