帧号,速度(m/s),距离(m),角度(deg),SNR(dB)
206,-8.207859639,118.0377721,3.709250956,13.70572554
206,-8.164660378,110.0352113,4.368281773,14.47300954
206,-8.164660378,112.0358515,4.368281773,25.67090256
206,-8.164660378,114.0364917,4.368281773,23.90850296
206,-5.48630618,144.0460948,1.968681243,13.24554486
206,-5.48630618,146.046735,1.968681243,21.53347732
206,-5.48630618,148.0473752,1.968681243,17.88050686
206,-2.678354198,194.0620999,0.534790795,7.38315172
206,-2.678354198,196.0627401,0.534790795,10.64538985
206,-2.678354198,198.0633803,0.445616044,4.261618559
206,5.074833216,18.5,-15.46600995,35.95434291
206,5.074833216,21,-11.53695903,9.683667899
206,5.280569698,28.5,-10.24034832,38.48794518
206,5.280569698,30.5,-10.88794813,5.177149655
206,5.349148525,38,-8.949018065,11.84005348
206,5.417727353,41,-6.379370208,6.395957357
206,8.160880442,60,-8.949018065,6.712438784
206,8.160880442,62.5,-8.305109528,11.45900712
207,-8.294258162,110.0352113,4.084358683,5.255489524
207,-8.294258162,112.0358515,4.084358683,16.60997343
207,-8.294258162,114.0364917,4.178740295,16.70790118
207,-8.294258162,118.0377721,4.750701252,4.665629013
207,-8.2510589,116.0371319,4.750701252,9.66050701
207,-8.207859639,122.0390525,3.709250956,13.78470364
207,-8.207859639,124.0396927,3.802679657,15.56146665
207,-8.207859639,126.0403329,4.084358683,8.573308357
207,-5.572704702,144.0460948,1.968681243,15.72260085
207,-5.572704702,146.046735,1.968681243,20.55079484
207,-5.572704702,148.0473752,2.058993642,13.91786417
207,-2.721553459,182.0582586,0.623993699,6.07838831
207,-2.721553459,184.0588988,0.623993699,14.53764147
207,-2.721553459,186.0595391,0.713229483,12.31366114
207,-2.678354198,194.0620999,0.178213643,7.886200121
207,-2.678354198,196.0627401,0.178213643,9.232164669
207,4.869096735,18.5,-18.12620396,29.57779427
207,4.937675562,18,-16.12762021,27.11935616
207,5.006254389,19.5,-16.12762021,30.3683419
207,5.074833216,21.5,-11.53695903,10.37868981
207,5.280569698,29,-9.594068227,38.5075443
207,5.280569698,31,-10.24034832,12.71608163
207,5.417727353,38,-7.662255661,7.82838692
207,8.160880442,61,-8.305109528,6.668279696
207,8.160880442,62.5,-8.305109528,8.16304919
207,8.160880442,63.5,-7.662255661,7.81539052
208,-8.294258162,126.0403329,3.523047781,6.240078758
208,-8.164660378,110.0352113,4.273378738,12.69464942
208,-8.164660378,112.0358515,4.178740295,16.13046834
208,-8.164660378,114.0364917,4.273378738,8.978043224
208,-8.164660378,116.0371319,4.558913533,5.402599461
208,-5.48630618,144.0460948,2.149418304,5.024992708
208,-5.48630618,146.046735,2.149418304,8.031140855
208,-2.721553459,184.0588988,0.623993699,6.399643854
208,-2.678354198,202.0646607,0.178213643,8.434210696
208,-2.678354198,204.0653009,0.178213643,7.712093166
208,5.074833216,19,-13.49339882,27.16512089
208,5.074833216,20,-15.46600995,32.76454928
208,5.211990871,21.5,-11.53695903,4.764620102
208,5.349148525,29.5,-9.594068227,34.04830331
208,5.349148525,31,-10.24034832,12.47318906
208,5.417727353,38.5,-7.662255661,11.19354444
208,5.417727353,40,-8.305109528,16.83377139
208,8.092301615,63,-8.305109528,4.997340179
208,8.160880442,61.5,-7.662255661,4.785364408
209,-8.207859639,108.0345711,4.558913533,10.43108238
209,-8.207859639,110.0352113,4.558913533,18.87168302
209,-8.207859639,112.0358515,4.368281773,18.32202064
209,-8.207859639,114.0364917,4.178740295,9.95580914
209,-8.207859639,122.0390525,3.709250956,7.779028561
209,-8.207859639,124.0396927,3.616042621,9.857238084
209,-8.207859639,126.0403329,3.523047781,4.911013811
209,-8.207859639,134.0428937,3.616042621,4.686074289
209,-8.207859639,136.0435339,3.616042621,6.738905824
209,-5.48630618,142.0454545,1.968681243,7.304086725
209,-5.48630618,144.0460948,1.878475835,16.18399653
209,-5.48630618,146.046735,1.878475835,14.04081149
209,-2.721553459,184.0588988,0.623993699,4.822049944
209,5.006254389,19,-16.12762021,21.47144399
209,5.074833216,20,-14.80650691,25.09581202
209,5.074833216,21,-15.46600995,24.14897982
209,5.280569698,30,-9.594068227,27.81724174
209,5.349148525,32,-10.24034832,10.65010765
209,5.417727353,39,-8.305109528,8.835083729
209,5.417727353,41,-7.662255661,10.80503224
209,8.22945927,88.5,-5.739170477,4.145561142
210,-8.294258162,116.0371319,3.990226306,4.171597337
210,-8.294258162,118.0377721,3.802679657,5.283216175
210,-8.294258162,120.0384123,3.802679657,11.43463172
210,-8.294258162,122.0390525,3.896335726,5.753013291
210,-8.294258162,124.0396927,3.616042621,6.129730515
210,-8.2510589,108.0345711,4.558913533,13.77002529
210,-8.2510589,110.0352113,4.750701252,16.40044811
210,-8.2510589,112.0358515,3.896335726,13.62652012
210,-8.2510589,114.0364917,3.990226306,11.14733815
210,-8.207859639,132.0422535,3.523047781,5.217771764
210,-8.207859639,134.0428937,3.616042621,13.46161983
210,-8.207859639,136.0435339,3.616042621,11.10948465
210,-5.529505441,142.0454545,2.058993642,11.50615834
210,-5.529505441,144.0460948,2.058993642,18.23311478
210,-5.529505441,146.046735,2.058993642,12.83634946
210,-5.48630618,168.0537772,1.428872796,7.344213876
210,-5.48630618,170.0544174,1.428872796,5.277063002
210,-2.764752721,194.0620999,0.089104482,9.740350783
210,-2.764752721,196.0627401,0.089104482,7.034838007
210,-2.721553459,182.0582586,0.623993699,9.586232977
210,-2.721553459,184.0588988,0.623993699,13.8469838
210,-2.721553459,186.0595391,0.623993699,7.667962752
210,4.937675562,20.5,-18.12620396,15.79173343
210,5.074833216,20,-14.14900451,21.91652942
